bill_id,table_id,start_time,end_time
4987,59,2008-08-09 23:16:51.849337,2008-08-10 00:01:51.849337
4988,24,2008-08-08 23:16:51.849337,2008-08-09 00:01:51.849337
4989,67,2008-08-07 23:16:51.849337,2008-08-08 00:01:51.849337
4990,82,2008-08-06 23:16:51.849337,2008-08-07 00:01:51.849337
4992,79,2008-08-04 23:16:51.849337,2008-08-05 00:01:51.849337
4996,90,2008-07-31 23:16:51.849337,2008-08-01 00:01:51.849337
4997,81,2008-07-30 23:16:51.849337,2008-07-31 00:01:51.849337
4999,99,2008-07-28 23:16:51.849337,2008-07-29 00:01:51.849337
5000,62,2008-07-27 23:16:51.849337,2008-07-28 00:01:51.849337
5001,88,2008-07-26 23:16:51.849337,2008-07-27 00:01:51.849337
5003,89,2008-07-24 23:16:51.849337,2008-07-25 00:01:51.849337
5004,100,2008-07-23 23:16:51.849337,2008-07-24 00:01:51.849337
5005,34,2008-07-22 23:16:51.849337,2008-07-23 00:01:51.849337
5006,57,2008-07-21 23:16:51.849337,2008-07-22 00:01:51.849337
5007,62,2008-07-20 23:16:51.849337,2008-07-21 00:01:51.849337
5009,21,2008-07-18 23:16:51.849337,2008-07-19 00:01:51.849337
5010,69,2008-07-17 23:16:51.849337,2008-07-18 00:01:51.849337
5011,24,2008-07-16 23:16:51.849337,2008-07-17 00:01:51.849337
5014,29,2008-07-13 23:16:51.849337,2008-07-14 00:01:51.849337
5015,24,2008-07-12 23:16:51.849337,2008-07-13 00:01:51.849337
5016,40,2008-07-11 23:16:51.849337,2008-07-12 00:01:51.849337
5019,64,2008-07-08 23:16:51.849337,2008-07-09 00:01:51.849337
5021,75,2008-07-06 23:16:51.849337,2008-07-07 00:01:51.849337
5024,73,2008-07-03 23:16:51.849337,2008-07-04 00:01:51.849337
5025,70,2008-07-02 23:16:51.849337,2008-07-03 00:01:51.849337
5026,41,2008-07-01 23:16:51.849337,2008-07-02 00:01:51.849337
5027,41,2008-06-30 23:16:51.849337,2008-07-01 00:01:51.849337
5029,18,2008-06-28 23:16:51.849337,2008-06-29 00:01:51.849337
5030,45,2008-06-27 23:16:51.849337,2008-06-28 00:01:51.849337
5031,23,2008-06-26 23:16:51.849337,2008-06-27 00:01:51.849337
5033,84,2008-06-24 23:16:51.849337,2008-06-25 00:01:51.849337
5036,67,2008-06-21 23:16:51.849337,2008-06-22 00:01:51.849337
5038,26,2008-06-19 23:16:51.849337,2008-06-20 00:01:51.849337
5039,22,2008-06-18 23:16:51.849337,2008-06-19 00:01:51.849337
5044,12,2008-06-13 23:16:51.849337,2008-06-14 00:01:51.849337
5047,46,2008-06-10 23:16:51.849337,2008-06-11 00:01:51.849337
5049,29,2008-06-08 23:16:51.849337,2008-06-09 00:01:51.849337
5050,26,2008-06-07 23:16:51.849337,2008-06-08 00:01:51.849337
5052,99,2008-06-05 23:16:51.849337,2008-06-06 00:01:51.849337
5057,43,2008-05-31 23:16:51.849337,2008-06-01 00:01:51.849337
5060,52,2008-05-28 23:16:51.849337,2008-05-29 00:01:51.849337
5063,23,2008-05-25 23:16:51.849337,2008-05-26 00:01:51.849337
5064,21,2008-05-24 23:16:51.849337,2008-05-25 00:01:51.849337
5067,87,2008-05-21 23:16:51.849337,2008-05-22 00:01:51.849337
5070,14,2008-05-18 23:16:51.849337,2008-05-19 00:01:51.849337
5073,10,2008-05-15 23:16:51.849337,2008-05-16 00:01:51.849337
5074,4,2008-05-14 23:16:51.849337,2008-05-15 00:01:51.849337
5076,52,2008-05-12 23:16:51.849337,2008-05-13 00:01:51.849337
5080,80,2008-05-08 23:16:51.849337,2008-05-09 00:01:51.849337
5084,63,2008-05-04 23:16:51.849337,2008-05-05 00:01:51.849337
5085,53,2008-05-03 23:16:51.849337,2008-05-04 00:01:51.849337
5087,26,2008-05-01 23:16:51.849337,2008-05-02 00:01:51.849337
5090,20,2008-04-28 23:16:51.849337,2008-04-29 00:01:51.849337
5091,70,2008-04-27 23:16:51.849337,2008-04-28 00:01:51.849337
5095,79,2008-04-23 23:16:51.849337,2008-04-24 00:01:51.849337
5096,3,2008-04-22 23:16:51.849337,2008-04-23 00:01:51.849337
5099,35,2008-04-19 23:16:51.849337,2008-04-20 00:01:51.849337
5100,66,2008-04-18 23:16:51.849337,2008-04-19 00:01:51.849337
5101,70,2008-04-17 23:16:51.849337,2008-04-18 00:01:51.849337
5102,60,2008-04-16 23:16:51.849337,2008-04-17 00:01:51.849337
5103,17,2008-04-15 23:16:51.849337,2008-04-16 00:01:51.849337
5104,78,2008-04-14 23:16:51.849337,2008-04-15 00:01:51.849337
5105,35,2008-04-13 23:16:51.849337,2008-04-14 00:01:51.849337
5107,41,2008-04-11 23:16:51.849337,2008-04-12 00:01:51.849337
5108,28,2008-04-10 23:16:51.849337,2008-04-11 00:01:51.849337
5109,39,2008-04-09 23:16:51.849337,2008-04-10 00:01:51.849337
5114,90,2008-04-04 23:16:51.849337,2008-04-05 00:01:51.849337
5116,53,2008-04-02 23:16:51.849337,2008-04-03 00:01:51.849337
5120,49,2008-03-29 23:16:51.849337,2008-03-30 00:01:51.849337
5121,14,2008-03-28 23:16:51.849337,2008-03-29 00:01:51.849337
5124,90,2008-03-25 23:16:51.849337,2008-03-26 00:01:51.849337
5127,99,2008-03-22 23:16:51.849337,2008-03-23 00:01:51.849337
5128,57,2008-03-21 23:16:51.849337,2008-03-22 00:01:51.849337
5132,36,2008-03-17 23:16:51.849337,2008-03-18 00:01:51.849337
5133,3,2008-03-16 23:16:51.849337,2008-03-17 00:01:51.849337
5136,81,2008-03-13 23:16:51.849337,2008-03-14 00:01:51.849337
5140,59,2008-03-09 23:16:51.849337,2008-03-10 00:01:51.849337
5141,25,2008-03-08 23:16:51.849337,2008-03-09 00:01:51.849337
5144,13,2008-03-05 23:16:51.849337,2008-03-06 00:01:51.849337
5146,69,2008-03-03 23:16:51.849337,2008-03-04 00:01:51.849337
5147,20,2008-03-02 23:16:51.849337,2008-03-03 00:01:51.849337
5148,52,2008-03-01 23:16:51.849337,2008-03-02 00:01:51.849337
5150,34,2008-02-28 23:16:51.849337,2008-02-29 00:01:51.849337
5151,99,2008-02-27 23:16:51.849337,2008-02-28 00:01:51.849337
5153,74,2008-02-25 23:16:51.849337,2008-02-26 00:01:51.849337
5154,77,2008-02-24 23:16:51.849337,2008-02-25 00:01:51.849337
5155,93,2008-02-23 23:16:51.849337,2008-02-24 00:01:51.849337
5156,88,2008-02-22 23:16:51.849337,2008-02-23 00:01:51.849337
5157,33,2008-02-21 23:16:51.849337,2008-02-22 00:01:51.849337
5160,89,2008-02-18 23:16:51.849337,2008-02-19 00:01:51.849337
5162,51,2008-02-16 23:16:51.849337,2008-02-17 00:01:51.849337
5164,85,2008-02-14 23:16:51.849337,2008-02-15 00:01:51.849337
5167,52,2008-02-11 23:16:51.849337,2008-02-12 00:01:51.849337
5171,51,2008-02-07 23:16:51.849337,2008-02-08 00:01:51.849337
5172,78,2008-02-06 23:16:51.849337,2008-02-07 00:01:51.849337
5174,46,2008-02-04 23:16:51.849337,2008-02-05 00:01:51.849337
5175,46,2008-02-03 23:16:51.849337,2008-02-04 00:01:51.849337
5176,52,2008-02-02 23:16:51.849337,2008-02-03 00:01:51.849337
5177,69,2008-02-01 23:16:51.849337,2008-02-02 00:01:51.849337
5178,61,2008-01-31 23:16:51.849337,2008-02-01 00:01:51.849337
5179,88,2008-01-30 23:16:51.849337,2008-01-31 00:01:51.849337
5180,72,2008-01-29 23:16:51.849337,2008-01-30 00:01:51.849337
5181,63,2008-01-28 23:16:51.849337,2008-01-29 00:01:51.849337
5182,35,2008-01-27 23:16:51.849337,2008-01-28 00:01:51.849337
5184,30,2008-01-25 23:16:51.849337,2008-01-26 00:01:51.849337
5190,19,2008-01-19 23:16:51.849337,2008-01-20 00:01:51.849337
5192,11,2008-01-17 23:16:51.849337,2008-01-18 00:01:51.849337
5194,8,2008-01-15 23:16:51.849337,2008-01-16 00:01:51.849337
5196,51,2008-01-13 23:16:51.849337,2008-01-14 00:01:51.849337
5197,99,2008-01-12 23:16:51.849337,2008-01-13 00:01:51.849337
5198,18,2008-01-11 23:16:51.849337,2008-01-12 00:01:51.849337
5205,56,2008-01-04 23:16:51.849337,2008-01-05 00:01:51.849337
5206,97,2008-01-03 23:16:51.849337,2008-01-04 00:01:51.849337
5207,3,2008-01-02 23:16:51.849337,2008-01-03 00:01:51.849337
5208,3,2008-01-01 23:16:51.849337,2008-01-02 00:01:51.849337
5209,53,2007-12-31 23:16:51.849337,2008-01-01 00:01:51.849337
5210,51,2007-12-30 23:16:51.849337,2007-12-31 00:01:51.849337
5213,86,2007-12-27 23:16:51.849337,2007-12-28 00:01:51.849337
5217,37,2007-12-23 23:16:51.849337,2007-12-24 00:01:51.849337
5220,15,2007-12-20 23:16:51.849337,2007-12-21 00:01:51.849337
5221,26,2007-12-19 23:16:51.849337,2007-12-20 00:01:51.849337
5224,98,2007-12-16 23:16:51.849337,2007-12-17 00:01:51.849337
5229,59,2007-12-11 23:16:51.849337,2007-12-12 00:01:51.849337
5230,62,2007-12-10 23:16:51.849337,2007-12-11 00:01:51.849337
5233,67,2007-12-07 23:16:51.849337,2007-12-08 00:01:51.849337
5236,89,2007-12-04 23:16:51.849337,2007-12-05 00:01:51.849337
5238,5,2007-12-02 23:16:51.849337,2007-12-03 00:01:51.849337
5240,32,2007-11-30 23:16:51.849337,2007-12-01 00:01:51.849337
5242,75,2007-11-28 23:16:51.849337,2007-11-29 00:01:51.849337
5243,52,2007-11-27 23:16:51.849337,2007-11-28 00:01:51.849337
5244,95,2007-11-26 23:16:51.849337,2007-11-27 00:01:51.849337
5245,4,2007-11-25 23:16:51.849337,2007-11-26 00:01:51.849337
5248,13,2007-11-22 23:16:51.849337,2007-11-23 00:01:51.849337
5254,90,2007-11-16 23:16:51.849337,2007-11-17 00:01:51.849337
5256,54,2007-11-14 23:16:51.849337,2007-11-15 00:01:51.849337
5257,11,2007-11-13 23:16:51.849337,2007-11-14 00:01:51.849337
5258,36,2007-11-12 23:16:51.849337,2007-11-13 00:01:51.849337
5262,6,2007-11-08 23:16:51.849337,2007-11-09 00:01:51.849337
5263,84,2007-11-07 23:16:51.849337,2007-11-08 00:01:51.849337
5267,64,2007-11-03 23:16:51.849337,2007-11-04 00:01:51.849337
5268,29,2007-11-02 23:16:51.849337,2007-11-03 00:01:51.849337
5269,61,2007-11-01 23:16:51.849337,2007-11-02 00:01:51.849337
5276,39,2007-10-25 23:16:51.849337,2007-10-26 00:01:51.849337
5279,65,2007-10-22 23:16:51.849337,2007-10-23 00:01:51.849337
5281,95,2007-10-20 23:16:51.849337,2007-10-21 00:01:51.849337
5282,66,2007-10-19 23:16:51.849337,2007-10-20 00:01:51.849337
5284,4,2007-10-17 23:16:51.849337,2007-10-18 00:01:51.849337
5286,15,2007-10-15 23:16:51.849337,2007-10-16 00:01:51.849337
5287,67,2007-10-14 23:16:51.849337,2007-10-15 00:01:51.849337
5289,62,2007-10-12 23:16:51.849337,2007-10-13 00:01:51.849337
5290,92,2007-10-11 23:16:51.849337,2007-10-12 00:01:51.849337
5292,67,2007-10-09 23:16:51.849337,2007-10-10 00:01:51.849337
5293,41,2007-10-08 23:16:51.849337,2007-10-09 00:01:51.849337
5297,98,2007-10-04 23:16:51.849337,2007-10-05 00:01:51.849337
5298,81,2007-10-03 23:16:51.849337,2007-10-04 00:01:51.849337
5299,18,2007-10-02 23:16:51.849337,2007-10-03 00:01:51.849337
5301,72,2007-09-30 23:16:51.849337,2007-10-01 00:01:51.849337
5304,99,2007-09-27 23:16:51.849337,2007-09-28 00:01:51.849337
5307,81,2007-09-24 23:16:51.849337,2007-09-25 00:01:51.849337
5308,66,2007-09-23 23:16:51.849337,2007-09-24 00:01:51.849337
5316,71,2007-09-15 23:16:51.849337,2007-09-16 00:01:51.849337
5317,34,2007-09-14 23:16:51.849337,2007-09-15 00:01:51.849337
5318,45,2007-09-13 23:16:51.849337,2007-09-14 00:01:51.849337
5320,67,2007-09-11 23:16:51.849337,2007-09-12 00:01:51.849337
5321,55,2007-09-10 23:16:51.849337,2007-09-11 00:01:51.849337
5324,15,2007-09-07 23:16:51.849337,2007-09-08 00:01:51.849337
5325,77,2007-09-06 23:16:51.849337,2007-09-07 00:01:51.849337
5326,35,2007-09-05 23:16:51.849337,2007-09-06 00:01:51.849337
5327,88,2007-09-04 23:16:51.849337,2007-09-05 00:01:51.849337
5329,80,2007-09-02 23:16:51.849337,2007-09-03 00:01:51.849337
5330,97,2007-09-01 23:16:51.849337,2007-09-02 00:01:51.849337
5336,90,2007-08-26 23:16:51.849337,2007-08-27 00:01:51.849337
5338,54,2007-08-24 23:16:51.849337,2007-08-25 00:01:51.849337
5341,38,2007-08-21 23:16:51.849337,2007-08-22 00:01:51.849337
5344,58,2007-08-18 23:16:51.849337,2007-08-19 00:01:51.849337
5345,61,2007-08-17 23:16:51.849337,2007-08-18 00:01:51.849337
5346,59,2007-08-16 23:16:51.849337,2007-08-17 00:01:51.849337
5349,8,2007-08-13 23:16:51.849337,2007-08-14 00:01:51.849337
5352,13,2007-08-10 23:16:51.849337,2007-08-11 00:01:51.849337
5353,53,2007-08-09 23:16:51.849337,2007-08-10 00:01:51.849337
5356,5,2007-08-06 23:16:51.849337,2007-08-07 00:01:51.849337
5357,45,2007-08-05 23:16:51.849337,2007-08-06 00:01:51.849337
5358,71,2007-08-04 23:16:51.849337,2007-08-05 00:01:51.849337
5359,76,2007-08-03 23:16:51.849337,2007-08-04 00:01:51.849337
5360,13,2007-08-02 23:16:51.849337,2007-08-03 00:01:51.849337
5361,16,2007-08-01 23:16:51.849337,2007-08-02 00:01:51.849337
5362,58,2007-07-31 23:16:51.849337,2007-08-01 00:01:51.849337
5363,13,2007-07-30 23:16:51.849337,2007-07-31 00:01:51.849337
5364,36,2007-07-29 23:16:51.849337,2007-07-30 00:01:51.849337
5366,3,2007-07-27 23:16:51.849337,2007-07-28 00:01:51.849337
5367,96,2007-07-26 23:16:51.849337,2007-07-27 00:01:51.849337
5370,79,2007-07-23 23:16:51.849337,2007-07-24 00:01:51.849337
5372,97,2007-07-21 23:16:51.849337,2007-07-22 00:01:51.849337
5377,4,2007-07-16 23:16:51.849337,2007-07-17 00:01:51.849337
5379,44,2007-07-14 23:16:51.849337,2007-07-15 00:01:51.849337
5380,46,2007-07-13 23:16:51.849337,2007-07-14 00:01:51.849337
5381,50,2007-07-12 23:16:51.849337,2007-07-13 00:01:51.849337
5382,8,2007-07-11 23:16:51.849337,2007-07-12 00:01:51.849337
5383,29,2007-07-10 23:16:51.849337,2007-07-11 00:01:51.849337
5384,26,2007-07-09 23:16:51.849337,2007-07-10 00:01:51.849337
5387,92,2007-07-06 23:16:51.849337,2007-07-07 00:01:51.849337
5389,23,2007-07-04 23:16:51.849337,2007-07-05 00:01:51.849337
5392,38,2007-07-01 23:16:51.849337,2007-07-02 00:01:51.849337
5393,65,2007-06-30 23:16:51.849337,2007-07-01 00:01:51.849337
5397,8,2007-06-26 23:16:51.849337,2007-06-27 00:01:51.849337
5399,90,2007-06-24 23:16:51.849337,2007-06-25 00:01:51.849337
5400,3,2007-06-23 23:16:51.849337,2007-06-24 00:01:51.849337
5404,33,2007-06-19 23:16:51.849337,2007-06-20 00:01:51.849337
5406,32,2007-06-17 23:16:51.849337,2007-06-18 00:01:51.849337
5408,56,2007-06-15 23:16:51.849337,2007-06-16 00:01:51.849337
5410,99,2007-06-13 23:16:51.849337,2007-06-14 00:01:51.849337
5413,9,2007-06-10 23:16:51.849337,2007-06-11 00:01:51.849337
5415,18,2007-06-08 23:16:51.849337,2007-06-09 00:01:51.849337
5417,61,2007-06-06 23:16:51.849337,2007-06-07 00:01:51.849337
5418,30,2007-06-05 23:16:51.849337,2007-06-06 00:01:51.849337
5421,14,2007-06-02 23:16:51.849337,2007-06-03 00:01:51.849337
5423,97,2007-05-31 23:16:51.849337,2007-06-01 00:01:51.849337
5425,6,2007-05-29 23:16:51.849337,2007-05-30 00:01:51.849337
5428,16,2007-05-26 23:16:51.849337,2007-05-27 00:01:51.849337
5432,3,2007-05-22 23:16:51.849337,2007-05-23 00:01:51.849337
5434,9,2007-05-20 23:16:51.849337,2007-05-21 00:01:51.849337
5435,21,2007-05-19 23:16:51.849337,2007-05-20 00:01:51.849337
5439,84,2007-05-15 23:16:51.849337,2007-05-16 00:01:51.849337
5442,3,2007-05-12 23:16:51.849337,2007-05-13 00:01:51.849337
5443,44,2007-05-11 23:16:51.849337,2007-05-12 00:01:51.849337
5445,34,2007-05-09 23:16:51.849337,2007-05-10 00:01:51.849337
5447,79,2007-05-07 23:16:51.849337,2007-05-08 00:01:51.849337
5448,96,2007-05-06 23:16:51.849337,2007-05-07 00:01:51.849337
5449,92,2007-05-05 23:16:51.849337,2007-05-06 00:01:51.849337
5453,51,2007-05-01 23:16:51.849337,2007-05-02 00:01:51.849337
5454,46,2007-04-30 23:16:51.849337,2007-05-01 00:01:51.849337
5455,38,2007-04-29 23:16:51.849337,2007-04-30 00:01:51.849337
5456,94,2007-04-28 23:16:51.849337,2007-04-29 00:01:51.849337
5457,39,2007-04-27 23:16:51.849337,2007-04-28 00:01:51.849337
5459,81,2007-04-25 23:16:51.849337,2007-04-26 00:01:51.849337
5461,54,2007-04-23 23:16:51.849337,2007-04-24 00:01:51.849337
5466,29,2007-04-18 23:16:51.849337,2007-04-19 00:01:51.849337
5468,19,2007-04-16 23:16:51.849337,2007-04-17 00:01:51.849337
5469,75,2007-04-15 23:16:51.849337,2007-04-16 00:01:51.849337
5472,98,2007-04-12 23:16:51.849337,2007-04-13 00:01:51.849337
5474,90,2007-04-10 23:16:51.849337,2007-04-11 00:01:51.849337
5475,29,2007-04-09 23:16:51.849337,2007-04-10 00:01:51.849337
5478,7,2007-04-06 23:16:51.849337,2007-04-07 00:01:51.849337
5480,62,2007-04-04 23:16:51.849337,2007-04-05 00:01:51.849337
5483,83,2007-04-01 23:16:51.849337,2007-04-02 00:01:51.849337
5484,35,2007-03-31 23:16:51.849337,2007-04-01 00:01:51.849337
5485,85,2007-03-30 23:16:51.849337,2007-03-31 00:01:51.849337
5486,44,2007-03-29 23:16:51.849337,2007-03-30 00:01:51.849337
5489,20,2007-03-26 23:16:51.849337,2007-03-27 00:01:51.849337
5493,78,2007-03-22 23:16:51.849337,2007-03-23 00:01:51.849337
5495,23,2007-03-20 23:16:51.849337,2007-03-21 00:01:51.849337
5497,49,2007-03-18 23:16:51.849337,2007-03-19 00:01:51.849337
5499,13,2007-03-16 23:16:51.849337,2007-03-17 00:01:51.849337
5500,40,2007-03-15 23:16:51.849337,2007-03-16 00:01:51.849337
5501,70,2007-03-14 23:16:51.849337,2007-03-15 00:01:51.849337
5503,5,2007-03-12 23:16:51.849337,2007-03-13 00:01:51.849337
5510,63,2007-03-05 23:16:51.849337,2007-03-06 00:01:51.849337
5511,3,2007-03-04 23:16:51.849337,2007-03-05 00:01:51.849337
5513,63,2007-03-02 23:16:51.849337,2007-03-03 00:01:51.849337
5514,54,2007-03-01 23:16:51.849337,2007-03-02 00:01:51.849337
5515,28,2007-02-28 23:16:51.849337,2007-03-01 00:01:51.849337
5516,42,2007-02-27 23:16:51.849337,2007-02-28 00:01:51.849337
5519,42,2007-02-24 23:16:51.849337,2007-02-25 00:01:51.849337
5525,20,2007-02-18 23:16:51.849337,2007-02-19 00:01:51.849337
5527,100,2007-02-16 23:16:51.849337,2007-02-17 00:01:51.849337
5528,8,2007-02-15 23:16:51.849337,2007-02-16 00:01:51.849337
5532,47,2007-02-11 23:16:51.849337,2007-02-12 00:01:51.849337
5533,28,2007-02-10 23:16:51.849337,2007-02-11 00:01:51.849337
5535,98,2007-02-08 23:16:51.849337,2007-02-09 00:01:51.849337
5538,34,2007-02-05 23:16:51.849337,2007-02-06 00:01:51.849337
5541,56,2007-02-02 23:16:51.849337,2007-02-03 00:01:51.849337
5542,78,2007-02-01 23:16:51.849337,2007-02-02 00:01:51.849337
5545,43,2007-01-29 23:16:51.849337,2007-01-30 00:01:51.849337
5547,89,2007-01-27 23:16:51.849337,2007-01-28 00:01:51.849337
5548,38,2007-01-26 23:16:51.849337,2007-01-27 00:01:51.849337
5551,88,2007-01-23 23:16:51.849337,2007-01-24 00:01:51.849337
5552,48,2007-01-22 23:16:51.849337,2007-01-23 00:01:51.849337
5555,64,2007-01-19 23:16:51.849337,2007-01-20 00:01:51.849337
5556,4,2007-01-18 23:16:51.849337,2007-01-19 00:01:51.849337
5558,84,2007-01-16 23:16:51.849337,2007-01-17 00:01:51.849337
5559,41,2007-01-15 23:16:51.849337,2007-01-16 00:01:51.849337
5561,72,2007-01-13 23:16:51.849337,2007-01-14 00:01:51.849337
5562,28,2007-01-12 23:16:51.849337,2007-01-13 00:01:51.849337
5563,36,2007-01-11 23:16:51.849337,2007-01-12 00:01:51.849337
5564,6,2007-01-10 23:16:51.849337,2007-01-11 00:01:51.849337
5571,26,2007-01-03 23:16:51.849337,2007-01-04 00:01:51.849337
5572,91,2007-01-02 23:16:51.849337,2007-01-03 00:01:51.849337
5574,72,2006-12-31 23:16:51.849337,2007-01-01 00:01:51.849337
5575,11,2006-12-30 23:16:51.849337,2006-12-31 00:01:51.849337
5576,13,2006-12-29 23:16:51.849337,2006-12-30 00:01:51.849337
5577,56,2006-12-28 23:16:51.849337,2006-12-29 00:01:51.849337
5584,39,2006-12-21 23:16:51.849337,2006-12-22 00:01:51.849337
5585,33,2006-12-20 23:16:51.849337,2006-12-21 00:01:51.849337
5586,74,2006-12-19 23:16:51.849337,2006-12-20 00:01:51.849337
5587,46,2006-12-18 23:16:51.849337,2006-12-19 00:01:51.849337
5588,7,2006-12-17 23:16:51.849337,2006-12-18 00:01:51.849337
5589,34,2006-12-16 23:16:51.849337,2006-12-17 00:01:51.849337
5592,33,2006-12-13 23:16:51.849337,2006-12-14 00:01:51.849337
5593,93,2006-12-12 23:16:51.849337,2006-12-13 00:01:51.849337
5594,19,2006-12-11 23:16:51.849337,2006-12-12 00:01:51.849337
5595,63,2006-12-10 23:16:51.849337,2006-12-11 00:01:51.849337
5599,44,2006-12-06 23:16:51.849337,2006-12-07 00:01:51.849337
5600,83,2006-12-05 23:16:51.849337,2006-12-06 00:01:51.849337
5602,85,2006-12-03 23:16:51.849337,2006-12-04 00:01:51.849337
5603,46,2006-12-02 23:16:51.849337,2006-12-03 00:01:51.849337
5607,39,2006-11-28 23:16:51.849337,2006-11-29 00:01:51.849337
5610,81,2006-11-25 23:16:51.849337,2006-11-26 00:01:51.849337
5611,69,2006-11-24 23:16:51.849337,2006-11-25 00:01:51.849337
5614,44,2006-11-21 23:16:51.849337,2006-11-22 00:01:51.849337
5616,14,2006-11-19 23:16:51.849337,2006-11-20 00:01:51.849337
5617,64,2006-11-18 23:16:51.849337,2006-11-19 00:01:51.849337
5620,20,2006-11-15 23:16:51.849337,2006-11-16 00:01:51.849337
5623,2,2006-11-12 23:16:51.849337,2006-11-13 00:01:51.849337
5624,10,2006-11-11 23:16:51.849337,2006-11-12 00:01:51.849337
5626,8,2006-11-09 23:16:51.849337,2006-11-10 00:01:51.849337
5628,25,2006-11-07 23:16:51.849337,2006-11-08 00:01:51.849337
5632,64,2006-11-03 23:16:51.849337,2006-11-04 00:01:51.849337
5633,90,2006-11-02 23:16:51.849337,2006-11-03 00:01:51.849337
5634,69,2006-11-01 23:16:51.849337,2006-11-02 00:01:51.849337
5636,31,2006-10-30 23:16:51.849337,2006-10-31 00:01:51.849337
5638,64,2006-10-28 23:16:51.849337,2006-10-29 00:01:51.849337
5644,40,2006-10-22 23:16:51.849337,2006-10-23 00:01:51.849337
5645,46,2006-10-21 23:16:51.849337,2006-10-22 00:01:51.849337
5646,53,2006-10-20 23:16:51.849337,2006-10-21 00:01:51.849337
5650,53,2006-10-16 23:16:51.849337,2006-10-17 00:01:51.849337
5651,90,2006-10-15 23:16:51.849337,2006-10-16 00:01:51.849337
5656,46,2006-10-10 23:16:51.849337,2006-10-11 00:01:51.849337
5657,6,2006-10-09 23:16:51.849337,2006-10-10 00:01:51.849337
5658,22,2006-10-08 23:16:51.849337,2006-10-09 00:01:51.849337
5661,33,2006-10-05 23:16:51.849337,2006-10-06 00:01:51.849337
5664,83,2006-10-02 23:16:51.849337,2006-10-03 00:01:51.849337
5665,59,2006-10-01 23:16:51.849337,2006-10-02 00:01:51.849337
5666,31,2006-09-30 23:16:51.849337,2006-10-01 00:01:51.849337
5668,25,2006-09-28 23:16:51.849337,2006-09-29 00:01:51.849337
5669,35,2006-09-27 23:16:51.849337,2006-09-28 00:01:51.849337
5670,7,2006-09-26 23:16:51.849337,2006-09-27 00:01:51.849337
5672,27,2006-09-24 23:16:51.849337,2006-09-25 00:01:51.849337
5673,18,2006-09-23 23:16:51.849337,2006-09-24 00:01:51.849337
5674,11,2006-09-22 23:16:51.849337,2006-09-23 00:01:51.849337
5676,65,2006-09-20 23:16:51.849337,2006-09-21 00:01:51.849337
5678,82,2006-09-18 23:16:51.849337,2006-09-19 00:01:51.849337
5679,22,2006-09-17 23:16:51.849337,2006-09-18 00:01:51.849337
5680,69,2006-09-16 23:16:51.849337,2006-09-17 00:01:51.849337
5683,64,2006-09-13 23:16:51.849337,2006-09-14 00:01:51.849337
5684,13,2006-09-12 23:16:51.849337,2006-09-13 00:01:51.849337
5688,86,2006-09-08 23:16:51.849337,2006-09-09 00:01:51.849337
5689,97,2006-09-07 23:16:51.849337,2006-09-08 00:01:51.849337
5693,40,2006-09-03 23:16:51.849337,2006-09-04 00:01:51.849337
5694,80,2006-09-02 23:16:51.849337,2006-09-03 00:01:51.849337
5696,44,2006-08-31 23:16:51.849337,2006-09-01 00:01:51.849337
5700,58,2006-08-27 23:16:51.849337,2006-08-28 00:01:51.849337
5701,87,2006-08-26 23:16:51.849337,2006-08-27 00:01:51.849337
5705,13,2006-08-22 23:16:51.849337,2006-08-23 00:01:51.849337
5706,79,2006-08-21 23:16:51.849337,2006-08-22 00:01:51.849337
5707,89,2006-08-20 23:16:51.849337,2006-08-21 00:01:51.849337
5708,24,2006-08-19 23:16:51.849337,2006-08-20 00:01:51.849337
5711,7,2006-08-16 23:16:51.849337,2006-08-17 00:01:51.849337
5712,91,2006-08-15 23:16:51.849337,2006-08-16 00:01:51.849337
5713,75,2006-08-14 23:16:51.849337,2006-08-15 00:01:51.849337
5715,97,2006-08-12 23:16:51.849337,2006-08-13 00:01:51.849337
5718,57,2006-08-09 23:16:51.849337,2006-08-10 00:01:51.849337
5720,62,2006-08-07 23:16:51.849337,2006-08-08 00:01:51.849337
5721,32,2006-08-06 23:16:51.849337,2006-08-07 00:01:51.849337
5727,30,2006-07-31 23:16:51.849337,2006-08-01 00:01:51.849337
5729,22,2006-07-29 23:16:51.849337,2006-07-30 00:01:51.849337
5731,35,2006-07-27 23:16:51.849337,2006-07-28 00:01:51.849337
5737,99,2006-07-21 23:16:51.849337,2006-07-22 00:01:51.849337
5738,48,2006-07-20 23:16:51.849337,2006-07-21 00:01:51.849337
5741,63,2006-07-17 23:16:51.849337,2006-07-18 00:01:51.849337
5742,18,2006-07-16 23:16:51.849337,2006-07-17 00:01:51.849337
5743,31,2006-07-15 23:16:51.849337,2006-07-16 00:01:51.849337
5744,50,2006-07-14 23:16:51.849337,2006-07-15 00:01:51.849337
5745,63,2006-07-13 23:16:51.849337,2006-07-14 00:01:51.849337
5747,15,2006-07-11 23:16:51.849337,2006-07-12 00:01:51.849337
5752,33,2006-07-06 23:16:51.849337,2006-07-07 00:01:51.849337
5757,39,2006-07-01 23:16:51.849337,2006-07-02 00:01:51.849337
5760,58,2006-06-28 23:16:51.849337,2006-06-29 00:01:51.849337
