customer_id,bill_time,order_type,rating
773,2010-09-01 00:06:51.849337,online delivery,null
245,2010-08-31 00:06:51.849337,dine-in,3
547,2010-08-30 00:06:51.849337,dine-in,0
112,2010-08-29 00:06:51.849337,online delivery,5
395,2010-08-28 00:06:51.849337,dine-in,4
293,2010-08-27 00:06:51.849337,online delivery,null
850,2010-08-26 00:06:51.849337,online delivery,1
900,2010-08-25 00:06:51.849337,dine-in,5
330,2010-08-24 00:06:51.849337,dine-in,5
930,2010-08-23 00:06:51.849337,dine-in,null
433,2010-08-22 00:06:51.849337,online delivery,3
746,2010-08-21 00:06:51.849337,dine-in,5
735,2010-08-20 00:06:51.849337,online delivery,5
94,2010-08-19 00:06:51.849337,dine-in,null
160,2010-08-18 00:06:51.849337,online delivery,null
180,2010-08-17 00:06:51.849337,online delivery,1
655,2010-08-16 00:06:51.849337,online delivery,null
729,2010-08-15 00:06:51.849337,dine-in,0
733,2010-08-14 00:06:51.849337,online delivery,null
180,2010-08-13 00:06:51.849337,online delivery,2
537,2010-08-12 00:06:51.849337,dine-in,0
458,2010-08-11 00:06:51.849337,dine-in,1
95,2010-08-10 00:06:51.849337,online delivery,2
860,2010-08-09 00:06:51.849337,dine-in,null
693,2010-08-08 00:06:51.849337,dine-in,2
881,2010-08-07 00:06:51.849337,online delivery,null
319,2010-08-06 00:06:51.849337,dine-in,5
371,2010-08-05 00:06:51.849337,dine-in,3
491,2010-08-04 00:06:51.849337,online delivery,5
710,2010-08-03 00:06:51.849337,online delivery,2
422,2010-08-02 00:06:51.849337,online delivery,5
44,2010-08-01 00:06:51.849337,dine-in,0
653,2010-07-31 00:06:51.849337,dine-in,0
124,2010-07-30 00:06:51.849337,online delivery,5
736,2010-07-29 00:06:51.849337,online delivery,3
424,2010-07-28 00:06:51.849337,online delivery,5
181,2010-07-27 00:06:51.849337,dine-in,5
779,2010-07-26 00:06:51.849337,dine-in,2
325,2010-07-25 00:06:51.849337,dine-in,1
608,2010-07-24 00:06:51.849337,dine-in,3
73,2010-07-23 00:06:51.849337,online delivery,5
651,2010-07-22 00:06:51.849337,online delivery,4
759,2010-07-21 00:06:51.849337,online delivery,0
658,2010-07-20 00:06:51.849337,dine-in,0
517,2010-07-19 00:06:51.849337,online delivery,4
914,2010-07-18 00:06:51.849337,dine-in,1
755,2010-07-17 00:06:51.849337,dine-in,5
458,2010-07-16 00:06:51.849337,dine-in,5
982,2010-07-15 00:06:51.849337,online delivery,3
699,2010-07-14 00:06:51.849337,dine-in,3
897,2010-07-13 00:06:51.849337,dine-in,2
285,2010-07-12 00:06:51.849337,online delivery,5
884,2010-07-11 00:06:51.849337,dine-in,5
417,2010-07-10 00:06:51.849337,online delivery,2
927,2010-07-09 00:06:51.849337,dine-in,2
864,2010-07-08 00:06:51.849337,dine-in,4
512,2010-07-07 00:06:51.849337,online delivery,3
628,2010-07-06 00:06:51.849337,dine-in,null
569,2010-07-05 00:06:51.849337,online delivery,0
569,2010-07-04 00:06:51.849337,dine-in,3
123,2010-07-03 00:06:51.849337,online delivery,0
807,2010-07-02 00:06:51.849337,online delivery,2
494,2010-07-01 00:06:51.849337,dine-in,null
596,2010-06-30 00:06:51.849337,online delivery,4
994,2010-06-29 00:06:51.849337,online delivery,3
930,2010-06-28 00:06:51.849337,dine-in,2
933,2010-06-27 00:06:51.849337,dine-in,4
571,2010-06-26 00:06:51.849337,online delivery,3
456,2010-06-25 00:06:51.849337,online delivery,3
169,2010-06-24 00:06:51.849337,online delivery,2
146,2010-06-23 00:06:51.849337,online delivery,4
800,2010-06-22 00:06:51.849337,dine-in,4
385,2010-06-21 00:06:51.849337,online delivery,1
398,2010-06-20 00:06:51.849337,online delivery,4
587,2010-06-19 00:06:51.849337,dine-in,5
786,2010-06-18 00:06:51.849337,online delivery,5
954,2010-06-17 00:06:51.849337,dine-in,3
571,2010-06-16 00:06:51.849337,dine-in,null
35,2010-06-15 00:06:51.849337,dine-in,4
358,2010-06-14 00:06:51.849337,dine-in,1
390,2010-06-13 00:06:51.849337,online delivery,1
512,2010-06-12 00:06:51.849337,dine-in,5
402,2010-06-11 00:06:51.849337,online delivery,4
344,2010-06-10 00:06:51.849337,dine-in,1
734,2010-06-09 00:06:51.849337,online delivery,5
112,2010-06-08 00:06:51.849337,online delivery,2
434,2010-06-07 00:06:51.849337,online delivery,3
526,2010-06-06 00:06:51.849337,online delivery,5
660,2010-06-05 00:06:51.849337,online delivery,null
445,2010-06-04 00:06:51.849337,online delivery,null
857,2010-06-03 00:06:51.849337,dine-in,3
486,2010-06-02 00:06:51.849337,dine-in,2
164,2010-06-01 00:06:51.849337,dine-in,4
699,2010-05-31 00:06:51.849337,dine-in,4
621,2010-05-30 00:06:51.849337,online delivery,1
656,2010-05-29 00:06:51.849337,online delivery,1
789,2010-05-28 00:06:51.849337,dine-in,1
580,2010-05-27 00:06:51.849337,online delivery,5
651,2010-05-26 00:06:51.849337,online delivery,3
394,2010-05-25 00:06:51.849337,online delivery,5
506,2010-05-24 00:06:51.849337,dine-in,2
598,2010-05-23 00:06:51.849337,online delivery,3
103,2010-05-22 00:06:51.849337,dine-in,5
758,2010-05-21 00:06:51.849337,dine-in,0
794,2010-05-20 00:06:51.849337,dine-in,2
839,2010-05-19 00:06:51.849337,dine-in,5
234,2010-05-18 00:06:51.849337,online delivery,null
475,2010-05-17 00:06:51.849337,online delivery,5
431,2010-05-16 00:06:51.849337,online delivery,4
283,2010-05-15 00:06:51.849337,online delivery,5
971,2010-05-14 00:06:51.849337,dine-in,3
621,2010-05-13 00:06:51.849337,online delivery,2
133,2010-05-12 00:06:51.849337,dine-in,5
238,2010-05-11 00:06:51.849337,dine-in,5
243,2010-05-10 00:06:51.849337,online delivery,3
281,2010-05-09 00:06:51.849337,online delivery,3
156,2010-05-08 00:06:51.849337,online delivery,1
396,2010-05-07 00:06:51.849337,dine-in,2
887,2010-05-06 00:06:51.849337,dine-in,3
86,2010-05-05 00:06:51.849337,dine-in,4
610,2010-05-04 00:06:51.849337,online delivery,5
310,2010-05-03 00:06:51.849337,online delivery,0
245,2010-05-02 00:06:51.849337,dine-in,null
585,2010-05-01 00:06:51.849337,online delivery,2
559,2010-04-30 00:06:51.849337,dine-in,null
965,2010-04-29 00:06:51.849337,dine-in,0
923,2010-04-28 00:06:51.849337,online delivery,3
586,2010-04-27 00:06:51.849337,online delivery,null
837,2010-04-26 00:06:51.849337,online delivery,4
105,2010-04-25 00:06:51.849337,dine-in,null
446,2010-04-24 00:06:51.849337,dine-in,2
361,2010-04-23 00:06:51.849337,dine-in,5
940,2010-04-22 00:06:51.849337,dine-in,1
261,2010-04-21 00:06:51.849337,online delivery,0
70,2010-04-20 00:06:51.849337,online delivery,3
130,2010-04-19 00:06:51.849337,online delivery,3
611,2010-04-18 00:06:51.849337,dine-in,4
414,2010-04-17 00:06:51.849337,dine-in,1
609,2010-04-16 00:06:51.849337,online delivery,1
715,2010-04-15 00:06:51.849337,online delivery,2
617,2010-04-14 00:06:51.849337,online delivery,5
314,2010-04-13 00:06:51.849337,online delivery,0
815,2010-04-12 00:06:51.849337,online delivery,0
232,2010-04-11 00:06:51.849337,online delivery,0
196,2010-04-10 00:06:51.849337,dine-in,0
27,2010-04-09 00:06:51.849337,online delivery,3
43,2010-04-08 00:06:51.849337,dine-in,1
497,2010-04-07 00:06:51.849337,online delivery,0
353,2010-04-06 00:06:51.849337,dine-in,0
125,2010-04-05 00:06:51.849337,dine-in,null
837,2010-04-04 00:06:51.849337,dine-in,4
593,2010-04-03 00:06:51.849337,dine-in,0
49,2010-04-02 00:06:51.849337,dine-in,4
790,2010-04-01 00:06:51.849337,online delivery,0
130,2010-03-31 00:06:51.849337,online delivery,2
701,2010-03-30 00:06:51.849337,dine-in,3
310,2010-03-29 00:06:51.849337,dine-in,4
367,2010-03-28 00:06:51.849337,online delivery,1
872,2010-03-27 00:06:51.849337,online delivery,2
143,2010-03-26 00:06:51.849337,dine-in,4
711,2010-03-25 00:06:51.849337,dine-in,4
532,2010-03-24 00:06:51.849337,dine-in,5
405,2010-03-23 00:06:51.849337,dine-in,null
291,2010-03-22 00:06:51.849337,dine-in,1
97,2010-03-21 00:06:51.849337,dine-in,4
928,2010-03-20 00:06:51.849337,online delivery,2
90,2010-03-19 00:06:51.849337,online delivery,null
443,2010-03-18 00:06:51.849337,dine-in,5
973,2010-03-17 00:06:51.849337,online delivery,0
467,2010-03-16 00:06:51.849337,dine-in,4
222,2010-03-15 00:06:51.849337,dine-in,2
531,2010-03-14 00:06:51.849337,dine-in,3
500,2010-03-13 00:06:51.849337,online delivery,null
892,2010-03-12 00:06:51.849337,dine-in,3
410,2010-03-11 00:06:51.849337,online delivery,null
510,2010-03-10 00:06:51.849337,dine-in,1
936,2010-03-09 00:06:51.849337,dine-in,5
93,2010-03-08 00:06:51.849337,dine-in,3
127,2010-03-07 00:06:51.849337,dine-in,5
391,2010-03-06 00:06:51.849337,dine-in,null
171,2010-03-05 00:06:51.849337,dine-in,5
738,2010-03-04 00:06:51.849337,online delivery,3
93,2010-03-03 00:06:51.849337,online delivery,5
622,2010-03-02 00:06:51.849337,dine-in,2
87,2010-03-01 00:06:51.849337,dine-in,2
651,2010-02-28 00:06:51.849337,online delivery,2
51,2010-02-27 00:06:51.849337,dine-in,0
709,2010-02-26 00:06:51.849337,dine-in,1
691,2010-02-25 00:06:51.849337,online delivery,0
570,2010-02-24 00:06:51.849337,dine-in,null
592,2010-02-23 00:06:51.849337,online delivery,1
683,2010-02-22 00:06:51.849337,dine-in,null
683,2010-02-21 00:06:51.849337,online delivery,2
983,2010-02-20 00:06:51.849337,dine-in,5
523,2010-02-19 00:06:51.849337,online delivery,3
331,2010-02-18 00:06:51.849337,dine-in,4
852,2010-02-17 00:06:51.849337,online delivery,2
766,2010-02-16 00:06:51.849337,online delivery,4
912,2010-02-15 00:06:51.849337,online delivery,1
357,2010-02-14 00:06:51.849337,dine-in,0
953,2010-02-13 00:06:51.849337,dine-in,4
304,2010-02-12 00:06:51.849337,online delivery,5
589,2010-02-11 00:06:51.849337,dine-in,4
869,2010-02-10 00:06:51.849337,online delivery,0
652,2010-02-09 00:06:51.849337,online delivery,1
693,2010-02-08 00:06:51.849337,dine-in,0
516,2010-02-07 00:06:51.849337,dine-in,2
389,2010-02-06 00:06:51.849337,dine-in,null
458,2010-02-05 00:06:51.849337,online delivery,5
269,2010-02-04 00:06:51.849337,dine-in,0
282,2010-02-03 00:06:51.849337,dine-in,4
883,2010-02-02 00:06:51.849337,dine-in,2
240,2010-02-01 00:06:51.849337,dine-in,5
86,2010-01-31 00:06:51.849337,online delivery,0
552,2010-01-30 00:06:51.849337,online delivery,null
654,2010-01-29 00:06:51.849337,online delivery,null
103,2010-01-28 00:06:51.849337,dine-in,3
684,2010-01-27 00:06:51.849337,dine-in,null
662,2010-01-26 00:06:51.849337,online delivery,4
1000,2010-01-25 00:06:51.849337,online delivery,1
93,2010-01-24 00:06:51.849337,dine-in,3
756,2010-01-23 00:06:51.849337,online delivery,3
12,2010-01-22 00:06:51.849337,online delivery,5
957,2010-01-21 00:06:51.849337,dine-in,2
344,2010-01-20 00:06:51.849337,dine-in,4
743,2010-01-19 00:06:51.849337,dine-in,3
81,2010-01-18 00:06:51.849337,dine-in,2
225,2010-01-17 00:06:51.849337,online delivery,5
701,2010-01-16 00:06:51.849337,online delivery,0
255,2010-01-15 00:06:51.849337,online delivery,null
16,2010-01-14 00:06:51.849337,online delivery,1
814,2010-01-13 00:06:51.849337,online delivery,5
798,2010-01-12 00:06:51.849337,dine-in,4
986,2010-01-11 00:06:51.849337,dine-in,0
70,2010-01-10 00:06:51.849337,dine-in,null
446,2010-01-09 00:06:51.849337,dine-in,1
729,2010-01-08 00:06:51.849337,dine-in,null
51,2010-01-07 00:06:51.849337,online delivery,1
950,2010-01-06 00:06:51.849337,dine-in,null
804,2010-01-05 00:06:51.849337,dine-in,1
937,2010-01-04 00:06:51.849337,dine-in,4
886,2010-01-03 00:06:51.849337,dine-in,2
736,2010-01-02 00:06:51.849337,dine-in,null
187,2010-01-01 00:06:51.849337,dine-in,2
260,2009-12-31 00:06:51.849337,dine-in,5
837,2009-12-30 00:06:51.849337,online delivery,3
247,2009-12-29 00:06:51.849337,dine-in,null
699,2009-12-28 00:06:51.849337,dine-in,2
70,2009-12-27 00:06:51.849337,online delivery,2
847,2009-12-26 00:06:51.849337,dine-in,5
236,2009-12-25 00:06:51.849337,online delivery,2
181,2009-12-24 00:06:51.849337,dine-in,5
932,2009-12-23 00:06:51.849337,online delivery,5
449,2009-12-22 00:06:51.849337,dine-in,1
115,2009-12-21 00:06:51.849337,dine-in,0
476,2009-12-20 00:06:51.849337,dine-in,1
470,2009-12-19 00:06:51.849337,online delivery,0
599,2009-12-18 00:06:51.849337,online delivery,4
418,2009-12-17 00:06:51.849337,dine-in,4
970,2009-12-16 00:06:51.849337,online delivery,1
588,2009-12-15 00:06:51.849337,online delivery,3
781,2009-12-14 00:06:51.849337,online delivery,3
202,2009-12-13 00:06:51.849337,dine-in,3
686,2009-12-12 00:06:51.849337,dine-in,null
618,2009-12-11 00:06:51.849337,dine-in,1
141,2009-12-10 00:06:51.849337,dine-in,4
997,2009-12-09 00:06:51.849337,online delivery,4
994,2009-12-08 00:06:51.849337,online delivery,0
413,2009-12-07 00:06:51.849337,online delivery,3
338,2009-12-06 00:06:51.849337,dine-in,1
373,2009-12-05 00:06:51.849337,online delivery,2
921,2009-12-04 00:06:51.849337,online delivery,3
833,2009-12-03 00:06:51.849337,online delivery,5
451,2009-12-02 00:06:51.849337,dine-in,2
440,2009-12-01 00:06:51.849337,dine-in,4
486,2009-11-30 00:06:51.849337,dine-in,null
600,2009-11-29 00:06:51.849337,dine-in,1
927,2009-11-28 00:06:51.849337,dine-in,null
657,2009-11-27 00:06:51.849337,dine-in,null
65,2009-11-26 00:06:51.849337,online delivery,3
472,2009-11-25 00:06:51.849337,dine-in,5
934,2009-11-24 00:06:51.849337,online delivery,4
66,2009-11-23 00:06:51.849337,dine-in,0
835,2009-11-22 00:06:51.849337,dine-in,0
480,2009-11-21 00:06:51.849337,online delivery,4
309,2009-11-20 00:06:51.849337,dine-in,0
694,2009-11-19 00:06:51.849337,online delivery,null
251,2009-11-18 00:06:51.849337,online delivery,4
611,2009-11-17 00:06:51.849337,online delivery,null
552,2009-11-16 00:06:51.849337,online delivery,3
439,2009-11-15 00:06:51.849337,online delivery,5
661,2009-11-14 00:06:51.849337,online delivery,2
48,2009-11-13 00:06:51.849337,dine-in,null
98,2009-11-12 00:06:51.849337,online delivery,0
685,2009-11-11 00:06:51.849337,dine-in,5
973,2009-11-10 00:06:51.849337,dine-in,3
441,2009-11-09 00:06:51.849337,dine-in,3
451,2009-11-08 00:06:51.849337,dine-in,5
145,2009-11-07 00:06:51.849337,dine-in,2
661,2009-11-06 00:06:51.849337,dine-in,3
762,2009-11-05 00:06:51.849337,online delivery,4
16,2009-11-04 00:06:51.849337,online delivery,null
571,2009-11-03 00:06:51.849337,online delivery,0
315,2009-11-02 00:06:51.849337,dine-in,2
470,2009-11-01 00:06:51.849337,dine-in,3
249,2009-10-31 00:06:51.849337,dine-in,2
771,2009-10-30 00:06:51.849337,dine-in,4
360,2009-10-29 00:06:51.849337,dine-in,2
652,2009-10-28 00:06:51.849337,online delivery,null
659,2009-10-27 00:06:51.849337,online delivery,4
50,2009-10-26 00:06:51.849337,online delivery,null
87,2009-10-25 00:06:51.849337,dine-in,2
566,2009-10-24 00:06:51.849337,dine-in,0
528,2009-10-23 00:06:51.849337,online delivery,null
161,2009-10-22 00:06:51.849337,online delivery,3
383,2009-10-21 00:06:51.849337,dine-in,5
360,2009-10-20 00:06:51.849337,dine-in,1
17,2009-10-19 00:06:51.849337,dine-in,3
665,2009-10-18 00:06:51.849337,online delivery,3
784,2009-10-17 00:06:51.849337,online delivery,4
367,2009-10-16 00:06:51.849337,dine-in,5
724,2009-10-15 00:06:51.849337,online delivery,2
164,2009-10-14 00:06:51.849337,online delivery,5
710,2009-10-13 00:06:51.849337,online delivery,null
969,2009-10-12 00:06:51.849337,online delivery,3
348,2009-10-11 00:06:51.849337,dine-in,5
286,2009-10-10 00:06:51.849337,online delivery,1
453,2009-10-09 00:06:51.849337,online delivery,5
808,2009-10-08 00:06:51.849337,dine-in,2
393,2009-10-07 00:06:51.849337,online delivery,2
842,2009-10-06 00:06:51.849337,dine-in,null
159,2009-10-05 00:06:51.849337,online delivery,null
259,2009-10-04 00:06:51.849337,dine-in,null
543,2009-10-03 00:06:51.849337,online delivery,null
100,2009-10-02 00:06:51.849337,online delivery,2
343,2009-10-01 00:06:51.849337,online delivery,2
878,2009-09-30 00:06:51.849337,dine-in,1
678,2009-09-29 00:06:51.849337,dine-in,0
180,2009-09-28 00:06:51.849337,online delivery,null
786,2009-09-27 00:06:51.849337,dine-in,3
498,2009-09-26 00:06:51.849337,dine-in,5
641,2009-09-25 00:06:51.849337,dine-in,2
351,2009-09-24 00:06:51.849337,online delivery,0
103,2009-09-23 00:06:51.849337,online delivery,1
33,2009-09-22 00:06:51.849337,online delivery,0
303,2009-09-21 00:06:51.849337,online delivery,null
864,2009-09-20 00:06:51.849337,dine-in,5
5,2009-09-19 00:06:51.849337,dine-in,2
73,2009-09-18 00:06:51.849337,online delivery,0
54,2009-09-17 00:06:51.849337,online delivery,1
71,2009-09-16 00:06:51.849337,online delivery,5
373,2009-09-15 00:06:51.849337,dine-in,null
143,2009-09-14 00:06:51.849337,dine-in,2
434,2009-09-13 00:06:51.849337,online delivery,1
632,2009-09-12 00:06:51.849337,dine-in,1
380,2009-09-11 00:06:51.849337,dine-in,2
479,2009-09-10 00:06:51.849337,dine-in,4
709,2009-09-09 00:06:51.849337,dine-in,1
802,2009-09-08 00:06:51.849337,dine-in,2
734,2009-09-07 00:06:51.849337,online delivery,3
490,2009-09-06 00:06:51.849337,online delivery,1
575,2009-09-05 00:06:51.849337,dine-in,0
615,2009-09-04 00:06:51.849337,online delivery,null
670,2009-09-03 00:06:51.849337,online delivery,1
752,2009-09-02 00:06:51.849337,dine-in,1
546,2009-09-01 00:06:51.849337,online delivery,4
248,2009-08-31 00:06:51.849337,dine-in,5
459,2009-08-30 00:06:51.849337,online delivery,0
259,2009-08-29 00:06:51.849337,online delivery,1
511,2009-08-28 00:06:51.849337,online delivery,1
594,2009-08-27 00:06:51.849337,online delivery,1
975,2009-08-26 00:06:51.849337,dine-in,3
663,2009-08-25 00:06:51.849337,dine-in,4
616,2009-08-24 00:06:51.849337,dine-in,2
293,2009-08-23 00:06:51.849337,dine-in,4
988,2009-08-22 00:06:51.849337,dine-in,1
930,2009-08-21 00:06:51.849337,online delivery,1
373,2009-08-20 00:06:51.849337,dine-in,2
16,2009-08-19 00:06:51.849337,dine-in,0
75,2009-08-18 00:06:51.849337,dine-in,4
668,2009-08-17 00:06:51.849337,online delivery,1
833,2009-08-16 00:06:51.849337,online delivery,3
288,2009-08-15 00:06:51.849337,dine-in,5
465,2009-08-14 00:06:51.849337,dine-in,5
950,2009-08-13 00:06:51.849337,dine-in,null
470,2009-08-12 00:06:51.849337,dine-in,0
17,2009-08-11 00:06:51.849337,online delivery,null
434,2009-08-10 00:06:51.849337,dine-in,4
628,2009-08-09 00:06:51.849337,online delivery,5
605,2009-08-08 00:06:51.849337,dine-in,5
93,2009-08-07 00:06:51.849337,online delivery,2
215,2009-08-06 00:06:51.849337,dine-in,2
807,2009-08-05 00:06:51.849337,dine-in,2
311,2009-08-04 00:06:51.849337,online delivery,1
982,2009-08-03 00:06:51.849337,dine-in,5
609,2009-08-02 00:06:51.849337,online delivery,null
126,2009-08-01 00:06:51.849337,online delivery,4
704,2009-07-31 00:06:51.849337,online delivery,1
290,2009-07-30 00:06:51.849337,dine-in,3
572,2009-07-29 00:06:51.849337,online delivery,0
633,2009-07-28 00:06:51.849337,online delivery,3
952,2009-07-27 00:06:51.849337,online delivery,2
576,2009-07-26 00:06:51.849337,online delivery,4
205,2009-07-25 00:06:51.849337,dine-in,5
657,2009-07-24 00:06:51.849337,dine-in,3
335,2009-07-23 00:06:51.849337,dine-in,null
92,2009-07-22 00:06:51.849337,dine-in,null
64,2009-07-21 00:06:51.849337,dine-in,1
314,2009-07-20 00:06:51.849337,dine-in,null
920,2009-07-19 00:06:51.849337,dine-in,0
860,2009-07-18 00:06:51.849337,online delivery,1
896,2009-07-17 00:06:51.849337,dine-in,3
12,2009-07-16 00:06:51.849337,online delivery,0
464,2009-07-15 00:06:51.849337,online delivery,4
716,2009-07-14 00:06:51.849337,online delivery,3
520,2009-07-13 00:06:51.849337,dine-in,4
405,2009-07-12 00:06:51.849337,online delivery,null
843,2009-07-11 00:06:51.849337,online delivery,2
740,2009-07-10 00:06:51.849337,dine-in,0
668,2009-07-09 00:06:51.849337,online delivery,null
78,2009-07-08 00:06:51.849337,online delivery,2
470,2009-07-07 00:06:51.849337,online delivery,4
704,2009-07-06 00:06:51.849337,dine-in,5
994,2009-07-05 00:06:51.849337,online delivery,0
39,2009-07-04 00:06:51.849337,dine-in,2
828,2009-07-03 00:06:51.849337,online delivery,4
960,2009-07-02 00:06:51.849337,online delivery,0
55,2009-07-01 00:06:51.849337,dine-in,5
435,2009-06-30 00:06:51.849337,online delivery,5
312,2009-06-29 00:06:51.849337,dine-in,0
631,2009-06-28 00:06:51.849337,dine-in,null
632,2009-06-27 00:06:51.849337,dine-in,null
136,2009-06-26 00:06:51.849337,dine-in,5
750,2009-06-25 00:06:51.849337,online delivery,3
894,2009-06-24 00:06:51.849337,online delivery,null
509,2009-06-23 00:06:51.849337,online delivery,null
959,2009-06-22 00:06:51.849337,dine-in,4
360,2009-06-21 00:06:51.849337,dine-in,3
534,2009-06-20 00:06:51.849337,online delivery,3
734,2009-06-19 00:06:51.849337,online delivery,1
184,2009-06-18 00:06:51.849337,online delivery,5
239,2009-06-17 00:06:51.849337,online delivery,3
171,2009-06-16 00:06:51.849337,online delivery,4
180,2009-06-15 00:06:51.849337,dine-in,1
944,2009-06-14 00:06:51.849337,online delivery,4
710,2009-06-13 00:06:51.849337,dine-in,3
626,2009-06-12 00:06:51.849337,online delivery,2
149,2009-06-11 00:06:51.849337,online delivery,3
497,2009-06-10 00:06:51.849337,online delivery,5
854,2009-06-09 00:06:51.849337,online delivery,3
435,2009-06-08 00:06:51.849337,dine-in,4
523,2009-06-07 00:06:51.849337,dine-in,5
363,2009-06-06 00:06:51.849337,online delivery,1
221,2009-06-05 00:06:51.849337,dine-in,0
537,2009-06-04 00:06:51.849337,online delivery,0
213,2009-06-03 00:06:51.849337,dine-in,1
478,2009-06-02 00:06:51.849337,dine-in,0
639,2009-06-01 00:06:51.849337,dine-in,2
987,2009-05-31 00:06:51.849337,online delivery,1
411,2009-05-30 00:06:51.849337,online delivery,0
912,2009-05-29 00:06:51.849337,online delivery,0
501,2009-05-28 00:06:51.849337,dine-in,null
136,2009-05-27 00:06:51.849337,dine-in,null
5,2009-05-26 00:06:51.849337,dine-in,0
404,2009-05-25 00:06:51.849337,online delivery,null
943,2009-05-24 00:06:51.849337,online delivery,5
822,2009-05-23 00:06:51.849337,dine-in,3
769,2009-05-22 00:06:51.849337,dine-in,1
321,2009-05-21 00:06:51.849337,dine-in,4
578,2009-05-20 00:06:51.849337,dine-in,1
724,2009-05-19 00:06:51.849337,online delivery,2
911,2009-05-18 00:06:51.849337,online delivery,5
877,2009-05-17 00:06:51.849337,online delivery,3
183,2009-05-16 00:06:51.849337,dine-in,5
267,2009-05-15 00:06:51.849337,dine-in,4
969,2009-05-14 00:06:51.849337,online delivery,0
301,2009-05-13 00:06:51.849337,dine-in,0
443,2009-05-12 00:06:51.849337,dine-in,0
931,2009-05-11 00:06:51.849337,dine-in,4
25,2009-05-10 00:06:51.849337,online delivery,1
212,2009-05-09 00:06:51.849337,online delivery,5
462,2009-05-08 00:06:51.849337,dine-in,3
716,2009-05-07 00:06:51.849337,online delivery,3
185,2009-05-06 00:06:51.849337,dine-in,2
66,2009-05-05 00:06:51.849337,online delivery,4
386,2009-05-04 00:06:51.849337,online delivery,5
314,2009-05-03 00:06:51.849337,online delivery,null
454,2009-05-02 00:06:51.849337,dine-in,4
180,2009-05-01 00:06:51.849337,online delivery,null
485,2009-04-30 00:06:51.849337,dine-in,5
500,2009-04-29 00:06:51.849337,dine-in,0
305,2009-04-28 00:06:51.849337,dine-in,0
228,2009-04-27 00:06:51.849337,dine-in,5
659,2009-04-26 00:06:51.849337,dine-in,0
314,2009-04-25 00:06:51.849337,online delivery,1
960,2009-04-24 00:06:51.849337,dine-in,3
358,2009-04-23 00:06:51.849337,online delivery,3
21,2009-04-22 00:06:51.849337,dine-in,1
608,2009-04-21 00:06:51.849337,online delivery,1
593,2009-04-20 00:06:51.849337,online delivery,3
541,2009-04-19 00:06:51.849337,online delivery,2
787,2009-04-18 00:06:51.849337,online delivery,null
467,2009-04-17 00:06:51.849337,dine-in,4
941,2009-04-16 00:06:51.849337,dine-in,0
612,2009-04-15 00:06:51.849337,online delivery,0
145,2009-04-14 00:06:51.849337,dine-in,2
476,2009-04-13 00:06:51.849337,online delivery,1
325,2009-04-12 00:06:51.849337,online delivery,4
682,2009-04-11 00:06:51.849337,online delivery,4
965,2009-04-10 00:06:51.849337,online delivery,3
777,2009-04-09 00:06:51.849337,dine-in,2
516,2009-04-08 00:06:51.849337,dine-in,1
217,2009-04-07 00:06:51.849337,online delivery,1
988,2009-04-06 00:06:51.849337,online delivery,5
599,2009-04-05 00:06:51.849337,online delivery,1
501,2009-04-04 00:06:51.849337,dine-in,2
486,2009-04-03 00:06:51.849337,dine-in,0
812,2009-04-02 00:06:51.849337,dine-in,5
351,2009-04-01 00:06:51.849337,online delivery,5
549,2009-03-31 00:06:51.849337,dine-in,5
278,2009-03-30 00:06:51.849337,dine-in,0
640,2009-03-29 00:06:51.849337,online delivery,2
439,2009-03-28 00:06:51.849337,dine-in,null
271,2009-03-27 00:06:51.849337,online delivery,0
501,2009-03-26 00:06:51.849337,online delivery,1
539,2009-03-25 00:06:51.849337,dine-in,2
708,2009-03-24 00:06:51.849337,dine-in,4
640,2009-03-23 00:06:51.849337,dine-in,3
396,2009-03-22 00:06:51.849337,online delivery,0
143,2009-03-21 00:06:51.849337,online delivery,1
601,2009-03-20 00:06:51.849337,dine-in,5
415,2009-03-19 00:06:51.849337,dine-in,3
358,2009-03-18 00:06:51.849337,online delivery,4
394,2009-03-17 00:06:51.849337,online delivery,4
515,2009-03-16 00:06:51.849337,dine-in,4
956,2009-03-15 00:06:51.849337,dine-in,0
654,2009-03-14 00:06:51.849337,online delivery,3
325,2009-03-13 00:06:51.849337,online delivery,3
127,2009-03-12 00:06:51.849337,dine-in,0
282,2009-03-11 00:06:51.849337,online delivery,3
125,2009-03-10 00:06:51.849337,online delivery,null
696,2009-03-09 00:06:51.849337,dine-in,4
114,2009-03-08 00:06:51.849337,dine-in,0
727,2009-03-07 00:06:51.849337,dine-in,5
85,2009-03-06 00:06:51.849337,online delivery,2
769,2009-03-05 00:06:51.849337,dine-in,5
830,2009-03-04 00:06:51.849337,online delivery,1
243,2009-03-03 00:06:51.849337,online delivery,null
949,2009-03-02 00:06:51.849337,dine-in,4
5,2009-03-01 00:06:51.849337,dine-in,4
756,2009-02-28 00:06:51.849337,dine-in,1
210,2009-02-27 00:06:51.849337,online delivery,1
675,2009-02-26 00:06:51.849337,dine-in,1
129,2009-02-25 00:06:51.849337,dine-in,3
241,2009-02-24 00:06:51.849337,online delivery,0
907,2009-02-23 00:06:51.849337,dine-in,3
890,2009-02-22 00:06:51.849337,online delivery,4
444,2009-02-21 00:06:51.849337,dine-in,2
396,2009-02-20 00:06:51.849337,dine-in,5
