customer_id,bill_time,order_type,rating
587,2007-11-22 15:22:43.758469,online delivery,2
866,2007-11-21 15:22:43.758469,online delivery,null
958,2007-11-20 15:22:43.758469,online delivery,0
219,2007-11-19 15:22:43.758469,online delivery,5
937,2007-11-18 15:22:43.758469,dine-in,null
526,2007-11-17 15:22:43.758469,online delivery,3
16,2007-11-16 15:22:43.758469,online delivery,0
607,2007-11-15 15:22:43.758469,online delivery,5
320,2007-11-14 15:22:43.758469,online delivery,5
701,2007-11-13 15:22:43.758469,online delivery,1
136,2007-11-12 15:22:43.758469,online delivery,3
152,2007-11-11 15:22:43.758469,online delivery,5
125,2007-11-10 15:22:43.758469,dine-in,null
357,2007-11-09 15:22:43.758469,dine-in,1
588,2007-11-08 15:22:43.758469,dine-in,4
841,2007-11-07 15:22:43.758469,online delivery,5
433,2007-11-06 15:22:43.758469,online delivery,1
869,2007-11-05 15:22:43.758469,dine-in,null
3,2007-11-04 15:22:43.758469,dine-in,4
518,2007-11-03 15:22:43.758469,online delivery,5
964,2007-11-02 15:22:43.758469,dine-in,5
529,2007-11-01 15:22:43.758469,dine-in,5
917,2007-10-31 15:22:43.758469,online delivery,null
349,2007-10-30 15:22:43.758469,dine-in,2
539,2007-10-29 15:22:43.758469,dine-in,0
650,2007-10-28 15:22:43.758469,online delivery,5
496,2007-10-27 15:22:43.758469,online delivery,4
990,2007-10-26 15:22:43.758469,dine-in,4
929,2007-10-25 15:22:43.758469,online delivery,4
439,2007-10-24 15:22:43.758469,online delivery,4
37,2007-10-23 15:22:43.758469,online delivery,5
289,2007-10-22 15:22:43.758469,online delivery,5
849,2007-10-21 15:22:43.758469,dine-in,0
959,2007-10-20 15:22:43.758469,online delivery,null
301,2007-10-19 15:22:43.758469,online delivery,null
816,2007-10-18 15:22:43.758469,online delivery,1
224,2007-10-17 15:22:43.758469,dine-in,2
584,2007-10-16 15:22:43.758469,dine-in,3
979,2007-10-15 15:22:43.758469,online delivery,0
259,2007-10-14 15:22:43.758469,dine-in,5
920,2007-10-13 15:22:43.758469,online delivery,5
644,2007-10-12 15:22:43.758469,online delivery,3
650,2007-10-11 15:22:43.758469,online delivery,2
314,2007-10-10 15:22:43.758469,online delivery,3
554,2007-10-09 15:22:43.758469,online delivery,null
79,2007-10-08 15:22:43.758469,online delivery,0
174,2007-10-07 15:22:43.758469,dine-in,4
538,2007-10-06 15:22:43.758469,online delivery,0
106,2007-10-05 15:22:43.758469,dine-in,5
476,2007-10-04 15:22:43.758469,online delivery,0
389,2007-10-03 15:22:43.758469,online delivery,4
551,2007-10-02 15:22:43.758469,dine-in,0
841,2007-10-01 15:22:43.758469,dine-in,5
354,2007-09-30 15:22:43.758469,dine-in,0
507,2007-09-29 15:22:43.758469,online delivery,5
300,2007-09-28 15:22:43.758469,dine-in,3
153,2007-09-27 15:22:43.758469,dine-in,4
131,2007-09-26 15:22:43.758469,dine-in,5
916,2007-09-25 15:22:43.758469,dine-in,5
823,2007-09-24 15:22:43.758469,dine-in,null
595,2007-09-23 15:22:43.758469,dine-in,3
982,2007-09-22 15:22:43.758469,dine-in,2
870,2007-09-21 15:22:43.758469,online delivery,1
31,2007-09-20 15:22:43.758469,online delivery,null
205,2007-09-19 15:22:43.758469,dine-in,5
595,2007-09-18 15:22:43.758469,dine-in,4
522,2007-09-17 15:22:43.758469,dine-in,1
532,2007-09-16 15:22:43.758469,online delivery,4
616,2007-09-15 15:22:43.758469,dine-in,5
185,2007-09-14 15:22:43.758469,dine-in,5
974,2007-09-13 15:22:43.758469,dine-in,2
706,2007-09-12 15:22:43.758469,online delivery,null
60,2007-09-11 15:22:43.758469,online delivery,1
140,2007-09-10 15:22:43.758469,online delivery,0
543,2007-09-09 15:22:43.758469,dine-in,2
617,2007-09-08 15:22:43.758469,dine-in,0
640,2007-09-07 15:22:43.758469,online delivery,3
464,2007-09-06 15:22:43.758469,dine-in,null
637,2007-09-05 15:22:43.758469,dine-in,null
460,2007-09-04 15:22:43.758469,dine-in,0
223,2007-09-03 15:22:43.758469,online delivery,4
451,2007-09-02 15:22:43.758469,online delivery,4
156,2007-09-01 15:22:43.758469,online delivery,1
581,2007-08-31 15:22:43.758469,dine-in,1
85,2007-08-30 15:22:43.758469,dine-in,null
268,2007-08-29 15:22:43.758469,dine-in,2
26,2007-08-28 15:22:43.758469,dine-in,1
145,2007-08-27 15:22:43.758469,dine-in,2
800,2007-08-26 15:22:43.758469,online delivery,4
315,2007-08-25 15:22:43.758469,dine-in,2
205,2007-08-24 15:22:43.758469,online delivery,3
729,2007-08-23 15:22:43.758469,dine-in,3
457,2007-08-22 15:22:43.758469,dine-in,5
683,2007-08-21 15:22:43.758469,dine-in,1
992,2007-08-20 15:22:43.758469,dine-in,1
206,2007-08-19 15:22:43.758469,dine-in,0
318,2007-08-18 15:22:43.758469,dine-in,5
839,2007-08-17 15:22:43.758469,online delivery,null
875,2007-08-16 15:22:43.758469,dine-in,4
552,2007-08-15 15:22:43.758469,dine-in,0
658,2007-08-14 15:22:43.758469,dine-in,3
227,2007-08-13 15:22:43.758469,online delivery,null
445,2007-08-12 15:22:43.758469,online delivery,5
201,2007-08-11 15:22:43.758469,dine-in,2
337,2007-08-10 15:22:43.758469,dine-in,3
670,2007-08-09 15:22:43.758469,online delivery,1
783,2007-08-08 15:22:43.758469,online delivery,4
951,2007-08-07 15:22:43.758469,dine-in,2
128,2007-08-06 15:22:43.758469,dine-in,0
877,2007-08-05 15:22:43.758469,online delivery,4
69,2007-08-04 15:22:43.758469,dine-in,4
527,2007-08-03 15:22:43.758469,online delivery,5
402,2007-08-02 15:22:43.758469,online delivery,1
496,2007-08-01 15:22:43.758469,online delivery,null
658,2007-07-31 15:22:43.758469,dine-in,0
515,2007-07-30 15:22:43.758469,dine-in,2
725,2007-07-29 15:22:43.758469,dine-in,4
782,2007-07-28 15:22:43.758469,dine-in,2
391,2007-07-27 15:22:43.758469,dine-in,2
665,2007-07-26 15:22:43.758469,online delivery,null
793,2007-07-25 15:22:43.758469,online delivery,null
343,2007-07-24 15:22:43.758469,online delivery,2
69,2007-07-23 15:22:43.758469,online delivery,2
202,2007-07-22 15:22:43.758469,dine-in,1
765,2007-07-21 15:22:43.758469,online delivery,4
189,2007-07-20 15:22:43.758469,dine-in,5
548,2007-07-19 15:22:43.758469,online delivery,2
745,2007-07-18 15:22:43.758469,online delivery,1
683,2007-07-17 15:22:43.758469,dine-in,5
670,2007-07-16 15:22:43.758469,dine-in,4
811,2007-07-15 15:22:43.758469,online delivery,0
215,2007-07-14 15:22:43.758469,dine-in,3
896,2007-07-13 15:22:43.758469,online delivery,5
39,2007-07-12 15:22:43.758469,online delivery,5
297,2007-07-11 15:22:43.758469,online delivery,1
61,2007-07-10 15:22:43.758469,online delivery,2
354,2007-07-09 15:22:43.758469,dine-in,4
937,2007-07-08 15:22:43.758469,dine-in,0
847,2007-07-07 15:22:43.758469,dine-in,0
911,2007-07-06 15:22:43.758469,online delivery,null
327,2007-07-05 15:22:43.758469,dine-in,4
213,2007-07-04 15:22:43.758469,dine-in,0
42,2007-07-03 15:22:43.758469,online delivery,1
850,2007-07-02 15:22:43.758469,online delivery,5
741,2007-07-01 15:22:43.758469,dine-in,null
41,2007-06-30 15:22:43.758469,dine-in,1
873,2007-06-29 15:22:43.758469,dine-in,4
694,2007-06-28 15:22:43.758469,online delivery,2
644,2007-06-27 15:22:43.758469,dine-in,0
385,2007-06-26 15:22:43.758469,online delivery,1
776,2007-06-25 15:22:43.758469,dine-in,5
830,2007-06-24 15:22:43.758469,online delivery,5
398,2007-06-23 15:22:43.758469,dine-in,5
900,2007-06-22 15:22:43.758469,dine-in,1
54,2007-06-21 15:22:43.758469,online delivery,1
424,2007-06-20 15:22:43.758469,dine-in,null
187,2007-06-19 15:22:43.758469,dine-in,0
867,2007-06-18 15:22:43.758469,online delivery,null
947,2007-06-17 15:22:43.758469,dine-in,0
786,2007-06-16 15:22:43.758469,online delivery,3
661,2007-06-15 15:22:43.758469,online delivery,0
277,2007-06-14 15:22:43.758469,dine-in,1
507,2007-06-13 15:22:43.758469,online delivery,1
218,2007-06-12 15:22:43.758469,dine-in,0
185,2007-06-11 15:22:43.758469,dine-in,null
8,2007-06-10 15:22:43.758469,online delivery,2
653,2007-06-09 15:22:43.758469,online delivery,3
323,2007-06-08 15:22:43.758469,dine-in,3
258,2007-06-07 15:22:43.758469,online delivery,2
918,2007-06-06 15:22:43.758469,online delivery,null
625,2007-06-05 15:22:43.758469,dine-in,3
573,2007-06-04 15:22:43.758469,online delivery,4
854,2007-06-03 15:22:43.758469,dine-in,2
629,2007-06-02 15:22:43.758469,dine-in,null
248,2007-06-01 15:22:43.758469,online delivery,5
382,2007-05-31 15:22:43.758469,dine-in,5
354,2007-05-30 15:22:43.758469,dine-in,2
643,2007-05-29 15:22:43.758469,dine-in,null
163,2007-05-28 15:22:43.758469,online delivery,1
397,2007-05-27 15:22:43.758469,dine-in,null
569,2007-05-26 15:22:43.758469,online delivery,5
729,2007-05-25 15:22:43.758469,online delivery,5
925,2007-05-24 15:22:43.758469,online delivery,0
184,2007-05-23 15:22:43.758469,online delivery,4
668,2007-05-22 15:22:43.758469,dine-in,3
719,2007-05-21 15:22:43.758469,online delivery,1
198,2007-05-20 15:22:43.758469,dine-in,3
127,2007-05-19 15:22:43.758469,dine-in,4
520,2007-05-18 15:22:43.758469,online delivery,1
991,2007-05-17 15:22:43.758469,online delivery,5
54,2007-05-16 15:22:43.758469,dine-in,null
890,2007-05-15 15:22:43.758469,online delivery,4
522,2007-05-14 15:22:43.758469,dine-in,1
158,2007-05-13 15:22:43.758469,dine-in,null
907,2007-05-12 15:22:43.758469,online delivery,0
278,2007-05-11 15:22:43.758469,dine-in,1
298,2007-05-10 15:22:43.758469,dine-in,0
45,2007-05-09 15:22:43.758469,dine-in,4
967,2007-05-08 15:22:43.758469,online delivery,0
797,2007-05-07 15:22:43.758469,online delivery,4
551,2007-05-06 15:22:43.758469,dine-in,null
282,2007-05-05 15:22:43.758469,online delivery,2
862,2007-05-04 15:22:43.758469,online delivery,4
625,2007-05-03 15:22:43.758469,online delivery,5
747,2007-05-02 15:22:43.758469,online delivery,1
966,2007-05-01 15:22:43.758469,online delivery,5
514,2007-04-30 15:22:43.758469,online delivery,3
121,2007-04-29 15:22:43.758469,online delivery,null
928,2007-04-28 15:22:43.758469,dine-in,4
85,2007-04-27 15:22:43.758469,dine-in,0
137,2007-04-26 15:22:43.758469,online delivery,2
844,2007-04-25 15:22:43.758469,dine-in,null
477,2007-04-24 15:22:43.758469,online delivery,4
405,2007-04-23 15:22:43.758469,dine-in,3
191,2007-04-22 15:22:43.758469,online delivery,1
1,2007-04-21 15:22:43.758469,dine-in,2
626,2007-04-20 15:22:43.758469,dine-in,4
348,2007-04-19 15:22:43.758469,online delivery,3
385,2007-04-18 15:22:43.758469,dine-in,1
404,2007-04-17 15:22:43.758469,online delivery,4
638,2007-04-16 15:22:43.758469,online delivery,2
644,2007-04-15 15:22:43.758469,online delivery,4
165,2007-04-14 15:22:43.758469,dine-in,2
837,2007-04-13 15:22:43.758469,dine-in,null
777,2007-04-12 15:22:43.758469,dine-in,4
218,2007-04-11 15:22:43.758469,dine-in,2
993,2007-04-10 15:22:43.758469,online delivery,5
419,2007-04-09 15:22:43.758469,online delivery,null
435,2007-04-08 15:22:43.758469,dine-in,2
301,2007-04-07 15:22:43.758469,online delivery,3
917,2007-04-06 15:22:43.758469,online delivery,3
598,2007-04-05 15:22:43.758469,online delivery,3
797,2007-04-04 15:22:43.758469,dine-in,1
104,2007-04-03 15:22:43.758469,online delivery,3
910,2007-04-02 15:22:43.758469,online delivery,3
655,2007-04-01 15:22:43.758469,online delivery,4
123,2007-03-31 15:22:43.758469,dine-in,4
556,2007-03-30 15:22:43.758469,dine-in,0
125,2007-03-29 15:22:43.758469,dine-in,2
735,2007-03-28 15:22:43.758469,dine-in,3
626,2007-03-27 15:22:43.758469,online delivery,1
72,2007-03-26 15:22:43.758469,dine-in,3
653,2007-03-25 15:22:43.758469,online delivery,4
264,2007-03-24 15:22:43.758469,dine-in,2
825,2007-03-23 15:22:43.758469,online delivery,5
374,2007-03-22 15:22:43.758469,online delivery,null
137,2007-03-21 15:22:43.758469,online delivery,2
439,2007-03-20 15:22:43.758469,online delivery,4
61,2007-03-19 15:22:43.758469,online delivery,4
590,2007-03-18 15:22:43.758469,dine-in,null
459,2007-03-17 15:22:43.758469,online delivery,4
517,2007-03-16 15:22:43.758469,online delivery,1
321,2007-03-15 15:22:43.758469,online delivery,3
182,2007-03-14 15:22:43.758469,online delivery,5
783,2007-03-13 15:22:43.758469,online delivery,2
349,2007-03-12 15:22:43.758469,dine-in,0
4,2007-03-11 15:22:43.758469,dine-in,2
128,2007-03-10 15:22:43.758469,online delivery,2
412,2007-03-09 15:22:43.758469,dine-in,5
666,2007-03-08 15:22:43.758469,online delivery,5
849,2007-03-07 15:22:43.758469,online delivery,0
120,2007-03-06 15:22:43.758469,online delivery,null
972,2007-03-05 15:22:43.758469,dine-in,0
490,2007-03-04 15:22:43.758469,dine-in,0
386,2007-03-03 15:22:43.758469,dine-in,2
212,2007-03-02 15:22:43.758469,dine-in,0
481,2007-03-01 15:22:43.758469,online delivery,2
168,2007-02-28 15:22:43.758469,dine-in,3
944,2007-02-27 15:22:43.758469,online delivery,2
930,2007-02-26 15:22:43.758469,dine-in,0
285,2007-02-25 15:22:43.758469,dine-in,5
806,2007-02-24 15:22:43.758469,online delivery,2
794,2007-02-23 15:22:43.758469,online delivery,null
468,2007-02-22 15:22:43.758469,dine-in,4
5,2007-02-21 15:22:43.758469,online delivery,5
544,2007-02-20 15:22:43.758469,online delivery,5
356,2007-02-19 15:22:43.758469,dine-in,3
8,2007-02-18 15:22:43.758469,dine-in,2
424,2007-02-17 15:22:43.758469,dine-in,2
463,2007-02-16 15:22:43.758469,online delivery,5
346,2007-02-15 15:22:43.758469,dine-in,null
678,2007-02-14 15:22:43.758469,dine-in,null
394,2007-02-13 15:22:43.758469,online delivery,4
395,2007-02-12 15:22:43.758469,dine-in,2
517,2007-02-11 15:22:43.758469,online delivery,5
541,2007-02-10 15:22:43.758469,dine-in,null
330,2007-02-09 15:22:43.758469,online delivery,4
707,2007-02-08 15:22:43.758469,online delivery,2
481,2007-02-07 15:22:43.758469,dine-in,2
729,2007-02-06 15:22:43.758469,dine-in,1
436,2007-02-05 15:22:43.758469,online delivery,5
473,2007-02-04 15:22:43.758469,online delivery,1
636,2007-02-03 15:22:43.758469,online delivery,1
687,2007-02-02 15:22:43.758469,dine-in,2
507,2007-02-01 15:22:43.758469,dine-in,2
476,2007-01-31 15:22:43.758469,dine-in,3
671,2007-01-30 15:22:43.758469,dine-in,0
935,2007-01-29 15:22:43.758469,online delivery,2
635,2007-01-28 15:22:43.758469,online delivery,3
438,2007-01-27 15:22:43.758469,online delivery,3
747,2007-01-26 15:22:43.758469,dine-in,4
52,2007-01-25 15:22:43.758469,dine-in,0
601,2007-01-24 15:22:43.758469,online delivery,1
47,2007-01-23 15:22:43.758469,online delivery,5
391,2007-01-22 15:22:43.758469,dine-in,5
396,2007-01-21 15:22:43.758469,online delivery,0
887,2007-01-20 15:22:43.758469,dine-in,null
948,2007-01-19 15:22:43.758469,online delivery,5
817,2007-01-18 15:22:43.758469,online delivery,2
153,2007-01-17 15:22:43.758469,online delivery,0
387,2007-01-16 15:22:43.758469,online delivery,1
557,2007-01-15 15:22:43.758469,dine-in,5
605,2007-01-14 15:22:43.758469,dine-in,1
5,2007-01-13 15:22:43.758469,dine-in,3
844,2007-01-12 15:22:43.758469,online delivery,1
339,2007-01-11 15:22:43.758469,dine-in,1
963,2007-01-10 15:22:43.758469,online delivery,2
453,2007-01-09 15:22:43.758469,online delivery,null
951,2007-01-08 15:22:43.758469,online delivery,1
137,2007-01-07 15:22:43.758469,online delivery,1
807,2007-01-06 15:22:43.758469,dine-in,1
190,2007-01-05 15:22:43.758469,dine-in,4
953,2007-01-04 15:22:43.758469,online delivery,3
238,2007-01-03 15:22:43.758469,dine-in,0
219,2007-01-02 15:22:43.758469,online delivery,5
301,2007-01-01 15:22:43.758469,online delivery,4
288,2006-12-31 15:22:43.758469,online delivery,1
348,2006-12-30 15:22:43.758469,online delivery,5
111,2006-12-29 15:22:43.758469,dine-in,0
955,2006-12-28 15:22:43.758469,online delivery,3
414,2006-12-27 15:22:43.758469,online delivery,2
600,2006-12-26 15:22:43.758469,dine-in,3
101,2006-12-25 15:22:43.758469,online delivery,null
137,2006-12-24 15:22:43.758469,dine-in,0
643,2006-12-23 15:22:43.758469,dine-in,null
579,2006-12-22 15:22:43.758469,online delivery,null
495,2006-12-21 15:22:43.758469,dine-in,0
689,2006-12-20 15:22:43.758469,dine-in,3
687,2006-12-19 15:22:43.758469,online delivery,3
109,2006-12-18 15:22:43.758469,online delivery,5
760,2006-12-17 15:22:43.758469,online delivery,5
636,2006-12-16 15:22:43.758469,online delivery,3
760,2006-12-15 15:22:43.758469,online delivery,5
509,2006-12-14 15:22:43.758469,online delivery,null
774,2006-12-13 15:22:43.758469,online delivery,null
852,2006-12-12 15:22:43.758469,online delivery,5
692,2006-12-11 15:22:43.758469,online delivery,0
107,2006-12-10 15:22:43.758469,dine-in,0
279,2006-12-09 15:22:43.758469,online delivery,2
415,2006-12-08 15:22:43.758469,online delivery,4
415,2006-12-07 15:22:43.758469,online delivery,5
900,2006-12-06 15:22:43.758469,online delivery,3
937,2006-12-05 15:22:43.758469,dine-in,4
56,2006-12-04 15:22:43.758469,online delivery,4
76,2006-12-03 15:22:43.758469,online delivery,null
972,2006-12-02 15:22:43.758469,dine-in,0
790,2006-12-01 15:22:43.758469,online delivery,0
972,2006-11-30 15:22:43.758469,dine-in,2
252,2006-11-29 15:22:43.758469,dine-in,0
3,2006-11-28 15:22:43.758469,online delivery,5
663,2006-11-27 15:22:43.758469,dine-in,5
453,2006-11-26 15:22:43.758469,dine-in,null
838,2006-11-25 15:22:43.758469,dine-in,0
167,2006-11-24 15:22:43.758469,dine-in,null
881,2006-11-23 15:22:43.758469,online delivery,null
812,2006-11-22 15:22:43.758469,dine-in,2
12,2006-11-21 15:22:43.758469,online delivery,2
210,2006-11-20 15:22:43.758469,online delivery,1
555,2006-11-19 15:22:43.758469,online delivery,1
298,2006-11-18 15:22:43.758469,dine-in,2
362,2006-11-17 15:22:43.758469,online delivery,1
704,2006-11-16 15:22:43.758469,online delivery,4
498,2006-11-15 15:22:43.758469,online delivery,3
620,2006-11-14 15:22:43.758469,online delivery,3
393,2006-11-13 15:22:43.758469,dine-in,1
607,2006-11-12 15:22:43.758469,dine-in,null
244,2006-11-11 15:22:43.758469,online delivery,null
861,2006-11-10 15:22:43.758469,dine-in,2
29,2006-11-09 15:22:43.758469,dine-in,0
296,2006-11-08 15:22:43.758469,online delivery,null
300,2006-11-07 15:22:43.758469,dine-in,null
149,2006-11-06 15:22:43.758469,dine-in,4
13,2006-11-05 15:22:43.758469,dine-in,null
884,2006-11-04 15:22:43.758469,dine-in,null
117,2006-11-03 15:22:43.758469,dine-in,0
363,2006-11-02 15:22:43.758469,dine-in,null
604,2006-11-01 15:22:43.758469,dine-in,2
329,2006-10-31 15:22:43.758469,dine-in,2
918,2006-10-30 15:22:43.758469,dine-in,2
329,2006-10-29 15:22:43.758469,dine-in,1
854,2006-10-28 15:22:43.758469,dine-in,3
765,2006-10-27 15:22:43.758469,dine-in,2
12,2006-10-26 15:22:43.758469,online delivery,2
642,2006-10-25 15:22:43.758469,online delivery,2
191,2006-10-24 15:22:43.758469,dine-in,2
284,2006-10-23 15:22:43.758469,dine-in,4
455,2006-10-22 15:22:43.758469,online delivery,3
415,2006-10-21 15:22:43.758469,dine-in,4
131,2006-10-20 15:22:43.758469,online delivery,2
180,2006-10-19 15:22:43.758469,online delivery,2
443,2006-10-18 15:22:43.758469,online delivery,1
709,2006-10-17 15:22:43.758469,dine-in,3
49,2006-10-16 15:22:43.758469,dine-in,2
736,2006-10-15 15:22:43.758469,online delivery,3
196,2006-10-14 15:22:43.758469,online delivery,null
675,2006-10-13 15:22:43.758469,online delivery,0
566,2006-10-12 15:22:43.758469,online delivery,null
351,2006-10-11 15:22:43.758469,dine-in,2
841,2006-10-10 15:22:43.758469,dine-in,1
45,2006-10-09 15:22:43.758469,dine-in,null
230,2006-10-08 15:22:43.758469,online delivery,3
451,2006-10-07 15:22:43.758469,online delivery,0
606,2006-10-06 15:22:43.758469,dine-in,4
128,2006-10-05 15:22:43.758469,online delivery,2
677,2006-10-04 15:22:43.758469,online delivery,5
390,2006-10-03 15:22:43.758469,online delivery,1
558,2006-10-02 15:22:43.758469,online delivery,2
579,2006-10-01 15:22:43.758469,online delivery,4
631,2006-09-30 15:22:43.758469,online delivery,null
217,2006-09-29 15:22:43.758469,dine-in,4
22,2006-09-28 15:22:43.758469,online delivery,2
760,2006-09-27 15:22:43.758469,dine-in,4
768,2006-09-26 15:22:43.758469,dine-in,4
25,2006-09-25 15:22:43.758469,dine-in,0
200,2006-09-24 15:22:43.758469,dine-in,0
173,2006-09-23 15:22:43.758469,online delivery,4
145,2006-09-22 15:22:43.758469,dine-in,0
245,2006-09-21 15:22:43.758469,online delivery,null
904,2006-09-20 15:22:43.758469,online delivery,null
121,2006-09-19 15:22:43.758469,online delivery,5
362,2006-09-18 15:22:43.758469,online delivery,0
426,2006-09-17 15:22:43.758469,online delivery,2
3,2006-09-16 15:22:43.758469,dine-in,2
314,2006-09-15 15:22:43.758469,online delivery,2
331,2006-09-14 15:22:43.758469,online delivery,2
599,2006-09-13 15:22:43.758469,online delivery,2
216,2006-09-12 15:22:43.758469,dine-in,3
332,2006-09-11 15:22:43.758469,dine-in,5
930,2006-09-10 15:22:43.758469,online delivery,4
661,2006-09-09 15:22:43.758469,dine-in,null
978,2006-09-08 15:22:43.758469,dine-in,null
503,2006-09-07 15:22:43.758469,online delivery,2
94,2006-09-06 15:22:43.758469,online delivery,3
698,2006-09-05 15:22:43.758469,dine-in,1
129,2006-09-04 15:22:43.758469,dine-in,0
346,2006-09-03 15:22:43.758469,online delivery,4
188,2006-09-02 15:22:43.758469,dine-in,0
697,2006-09-01 15:22:43.758469,dine-in,1
87,2006-08-31 15:22:43.758469,online delivery,5
622,2006-08-30 15:22:43.758469,online delivery,5
420,2006-08-29 15:22:43.758469,online delivery,3
508,2006-08-28 15:22:43.758469,dine-in,5
803,2006-08-27 15:22:43.758469,dine-in,5
763,2006-08-26 15:22:43.758469,dine-in,5
588,2006-08-25 15:22:43.758469,online delivery,null
79,2006-08-24 15:22:43.758469,online delivery,3
656,2006-08-23 15:22:43.758469,online delivery,3
246,2006-08-22 15:22:43.758469,online delivery,5
483,2006-08-21 15:22:43.758469,online delivery,3
62,2006-08-20 15:22:43.758469,online delivery,0
293,2006-08-19 15:22:43.758469,dine-in,2
73,2006-08-18 15:22:43.758469,dine-in,5
71,2006-08-17 15:22:43.758469,dine-in,2
157,2006-08-16 15:22:43.758469,dine-in,2
621,2006-08-15 15:22:43.758469,online delivery,0
3,2006-08-14 15:22:43.758469,online delivery,4
135,2006-08-13 15:22:43.758469,online delivery,1
202,2006-08-12 15:22:43.758469,dine-in,1
285,2006-08-11 15:22:43.758469,dine-in,1
621,2006-08-10 15:22:43.758469,online delivery,1
976,2006-08-09 15:22:43.758469,dine-in,null
173,2006-08-08 15:22:43.758469,dine-in,5
393,2006-08-07 15:22:43.758469,online delivery,3
939,2006-08-06 15:22:43.758469,dine-in,4
85,2006-08-05 15:22:43.758469,dine-in,0
782,2006-08-04 15:22:43.758469,dine-in,2
547,2006-08-03 15:22:43.758469,online delivery,4
525,2006-08-02 15:22:43.758469,online delivery,3
252,2006-08-01 15:22:43.758469,dine-in,5
467,2006-07-31 15:22:43.758469,dine-in,3
917,2006-07-30 15:22:43.758469,dine-in,0
854,2006-07-29 15:22:43.758469,online delivery,1
1000,2006-07-28 15:22:43.758469,online delivery,1
552,2006-07-27 15:22:43.758469,online delivery,0
646,2006-07-26 15:22:43.758469,dine-in,0
311,2006-07-25 15:22:43.758469,online delivery,2
398,2006-07-24 15:22:43.758469,online delivery,5
190,2006-07-23 15:22:43.758469,dine-in,1
223,2006-07-22 15:22:43.758469,online delivery,3
706,2006-07-21 15:22:43.758469,online delivery,0
213,2006-07-20 15:22:43.758469,dine-in,0
396,2006-07-19 15:22:43.758469,online delivery,0
611,2006-07-18 15:22:43.758469,online delivery,3
60,2006-07-17 15:22:43.758469,dine-in,2
852,2006-07-16 15:22:43.758469,online delivery,0
566,2006-07-15 15:22:43.758469,online delivery,3
442,2006-07-14 15:22:43.758469,online delivery,null
263,2006-07-13 15:22:43.758469,online delivery,0
570,2006-07-12 15:22:43.758469,online delivery,4
488,2006-07-11 15:22:43.758469,dine-in,null
490,2006-07-10 15:22:43.758469,dine-in,1
73,2006-07-09 15:22:43.758469,online delivery,0
445,2006-07-08 15:22:43.758469,dine-in,5
112,2006-07-07 15:22:43.758469,online delivery,null
41,2006-07-06 15:22:43.758469,online delivery,2
595,2006-07-05 15:22:43.758469,dine-in,3
383,2006-07-04 15:22:43.758469,online delivery,2
683,2006-07-03 15:22:43.758469,online delivery,5
65,2006-07-02 15:22:43.758469,dine-in,1
360,2006-07-01 15:22:43.758469,dine-in,2
177,2006-06-30 15:22:43.758469,dine-in,0
791,2006-06-29 15:22:43.758469,online delivery,null
235,2006-06-28 15:22:43.758469,dine-in,null
767,2006-06-27 15:22:43.758469,online delivery,2
705,2006-06-26 15:22:43.758469,online delivery,4
615,2006-06-25 15:22:43.758469,dine-in,3
173,2006-06-24 15:22:43.758469,online delivery,0
194,2006-06-23 15:22:43.758469,online delivery,0
189,2006-06-22 15:22:43.758469,online delivery,2
865,2006-06-21 15:22:43.758469,online delivery,5
159,2006-06-20 15:22:43.758469,online delivery,1
518,2006-06-19 15:22:43.758469,dine-in,null
578,2006-06-18 15:22:43.758469,online delivery,4
851,2006-06-17 15:22:43.758469,dine-in,3
96,2006-06-16 15:22:43.758469,online delivery,5
637,2006-06-15 15:22:43.758469,online delivery,4
387,2006-06-14 15:22:43.758469,dine-in,4
946,2006-06-13 15:22:43.758469,dine-in,null
392,2006-06-12 15:22:43.758469,dine-in,5
338,2006-06-11 15:22:43.758469,dine-in,null
529,2006-06-10 15:22:43.758469,dine-in,null
663,2006-06-09 15:22:43.758469,online delivery,0
347,2006-06-08 15:22:43.758469,dine-in,2
170,2006-06-07 15:22:43.758469,online delivery,1
303,2006-06-06 15:22:43.758469,dine-in,2
961,2006-06-05 15:22:43.758469,online delivery,4
750,2006-06-04 15:22:43.758469,dine-in,null
429,2006-06-03 15:22:43.758469,online delivery,4
622,2006-06-02 15:22:43.758469,online delivery,5
138,2006-06-01 15:22:43.758469,dine-in,5
476,2006-05-31 15:22:43.758469,dine-in,5
570,2006-05-30 15:22:43.758469,online delivery,4
486,2006-05-29 15:22:43.758469,online delivery,1
250,2006-05-28 15:22:43.758469,online delivery,null
693,2006-05-27 15:22:43.758469,dine-in,1
193,2006-05-26 15:22:43.758469,online delivery,0
405,2006-05-25 15:22:43.758469,online delivery,4
482,2006-05-24 15:22:43.758469,dine-in,0
213,2006-05-23 15:22:43.758469,online delivery,0
58,2006-05-22 15:22:43.758469,online delivery,2
180,2006-05-21 15:22:43.758469,dine-in,2
194,2006-05-20 15:22:43.758469,online delivery,0
616,2006-05-19 15:22:43.758469,dine-in,0
812,2006-05-18 15:22:43.758469,online delivery,0
557,2006-05-17 15:22:43.758469,dine-in,5
731,2006-05-16 15:22:43.758469,dine-in,2
530,2006-05-15 15:22:43.758469,online delivery,2
994,2006-05-14 15:22:43.758469,online delivery,5
715,2006-05-13 15:22:43.758469,online delivery,4
