bill_id,dish_id,quantity,rating
5179,18,1,2
5179,24,5,2
5179,31,1,4
5179,1,2,5
5179,13,2,5
5179,11,1,2
5180,21,5,0
5180,7,5,3
5184,3,4,5
5184,19,5,1
5184,17,3,null
5185,31,4,4
5186,6,3,0
5187,23,5,0
5187,28,1,3
5187,12,4,3
5187,8,4,0
5188,23,5,5
5188,10,2,1
5188,3,2,3
5190,27,2,4
5190,21,3,4
5190,2,5,5
5190,11,4,null
5190,29,2,2
5192,10,5,1
5192,12,3,3
5193,29,1,null
5193,11,5,2
5193,14,3,1
5193,19,3,5
5193,16,2,1
5193,23,3,3
5194,9,3,3
5194,8,5,3
5194,3,2,4
5194,30,5,1
5196,8,4,3
5197,6,1,3
5197,31,4,0
5197,14,1,0
5197,21,1,5
5197,29,2,5
5197,16,3,0
5198,13,5,null
5199,27,5,2
5199,10,2,null
5199,9,2,null
5201,17,2,0
5201,16,4,5
5201,4,3,0
5201,14,4,5
5201,30,4,3
5203,13,4,3
5203,7,3,0
5203,22,4,null
5205,7,5,3
5205,16,5,3
5205,1,1,1
5205,28,4,1
5208,28,1,5
5208,10,3,2
5208,30,1,4
5208,21,4,null
5208,13,4,2
5208,2,3,1
5209,11,3,0
5209,1,1,null
5209,22,2,5
5209,18,1,5
5211,7,3,5
5211,12,1,3
5211,29,5,5
5212,16,1,0
5212,30,1,2
5212,19,4,null
5212,27,1,null
5213,15,2,0
5213,12,4,2
5213,7,3,null
5213,4,2,5
5215,20,4,2
5216,25,2,null
5216,29,4,5
5216,26,4,2
5216,20,4,1
5216,23,2,2
5217,18,2,5
5217,31,5,1
5217,23,5,1
5217,7,4,null
5222,11,1,null
5222,1,3,2
5222,24,1,1
5222,23,5,2
5222,29,4,null
5225,12,1,2
5225,13,3,null
5227,29,1,0
5227,3,2,2
5227,26,4,null
5227,22,1,5
5227,17,1,5
5228,22,2,null
5229,28,1,4
5229,2,3,5
5233,18,3,5
5233,20,5,1
5233,6,4,null
5233,24,4,4
5233,27,4,4
5233,15,2,null
5235,28,3,3
5235,18,2,5
5235,26,1,5
5235,14,4,1
5235,13,2,3
5235,16,3,1
5236,30,5,5
5237,6,4,5
5237,19,4,null
5237,29,2,5
5237,31,4,0
5239,29,3,0
5239,23,4,4
5239,24,3,5
5239,26,2,null
5239,22,2,2
5239,25,1,5
5241,31,2,2
5241,16,1,2
5241,6,2,2
5241,29,3,3
5241,13,2,3
5241,19,2,1
5242,22,1,4
5242,14,2,3
5242,27,2,0
5242,18,5,0
5242,23,3,3
5243,10,5,4
5243,17,3,5
5243,26,4,3
5244,13,1,null
5244,30,1,2
5244,28,1,5
5244,18,1,5
5244,3,4,4
5244,14,1,1
5247,30,5,2
5248,17,2,5
5248,25,5,0
5248,18,4,3
5250,3,4,0
5250,26,2,3
5250,4,3,3
5250,13,5,0
5250,16,3,1
5250,11,5,5
5253,8,1,3
5253,31,2,5
5253,27,5,4
5253,28,4,3
5253,10,3,2
5253,17,1,2
5255,2,5,5
5258,1,1,1
5259,23,5,3
5259,31,3,4
5259,20,1,4
5259,28,4,4
5259,5,3,null
5259,27,5,3
5261,23,1,0
5261,11,5,4
5261,12,3,0
5261,8,4,0
5262,21,4,2
5262,20,4,3
5263,20,3,4
5263,15,3,0
5263,13,2,4
5263,31,2,5
5263,8,5,2
5263,24,3,2
5265,17,4,5
5265,28,4,null
5265,16,4,5
5265,11,2,null
5265,20,1,1
5265,13,4,3
5267,23,5,3
5267,9,3,2
5267,22,4,4
5267,3,4,4
5269,31,1,4
5269,8,2,3
5269,10,2,null
5272,20,3,2
5272,23,1,4
5272,14,5,0
5272,5,2,3
5275,20,1,null
5275,28,2,1
5275,11,5,null
5275,18,4,3
5275,21,4,0
5275,30,4,2
5276,22,4,5
5276,15,5,2
5276,3,2,5
5276,5,1,2
5276,25,2,3
5276,4,1,5
5280,21,3,5
5281,16,3,null
5281,23,5,null
5281,14,1,0
5281,24,4,null
5281,1,1,0
5281,6,1,2
5284,12,1,4
5284,24,1,null
5290,4,4,2
5290,14,1,null
5290,31,3,2
5290,23,3,5
5290,5,2,null
5290,30,4,3
5291,16,1,3
5291,24,5,0
5291,17,1,4
5291,15,5,0
5291,9,4,0
5291,3,5,1
5293,29,4,4
5294,28,4,1
5294,31,5,4
5296,20,4,0
5296,11,5,0
5296,27,2,3
5296,31,4,2
5296,1,1,5
5296,3,1,null
5300,23,1,0
5300,13,3,5
5300,6,4,5
5300,14,1,5
5300,12,5,3
5300,17,2,2
5301,6,4,0
5301,23,2,5
5301,18,1,1
5301,11,3,0
5304,15,1,3
5304,13,5,3
5304,14,5,1
5304,1,1,2
5304,5,3,2
5304,27,3,1
5306,2,3,1
5306,25,1,null
5306,7,5,2
5306,27,3,3
5306,22,2,0
5309,9,1,5
5309,20,3,2
5309,5,4,4
5309,14,2,2
5309,31,5,1
5309,3,5,0
5312,26,2,4
5312,5,5,2
5312,11,5,3
5316,21,1,5
5316,14,3,5
5317,30,5,5
5317,1,4,5
5318,23,3,2
5318,18,4,0
5318,29,4,3
5319,10,4,5
5319,14,3,0
5321,28,2,4
5321,1,2,null
5322,6,2,2
5322,8,5,3
5322,17,2,0
5322,1,4,5
5322,10,4,5
5322,26,1,3
5325,24,1,3
5325,2,3,2
5325,7,5,null
5325,9,1,5
5326,3,2,null
5326,30,1,3
5326,21,3,3
5327,24,3,1
5327,21,3,4
5327,23,2,null
5327,17,4,5
5327,5,1,0
5328,25,3,5
5328,22,5,1
5328,5,2,null
5329,25,2,5
5329,16,3,5
5332,23,1,2
5332,11,3,5
5332,19,3,5
5332,14,1,2
5332,15,4,2
5334,19,3,4
5334,7,3,0
5334,29,3,5
5334,6,1,2
5336,11,1,null
5336,17,2,0
5336,14,2,2
5338,10,2,4
5338,11,5,0
5338,19,5,1
5338,16,1,0
5338,20,3,4
5339,5,3,4
5339,26,2,1
5343,23,3,0
5343,3,4,null
5345,30,3,4
5345,18,2,4
5345,7,5,2
5345,5,1,5
5345,3,1,2
5346,20,4,0
5346,22,3,4
5346,18,1,1
5347,28,4,0
5347,14,4,5
5348,23,4,1
5348,18,4,5
5348,3,5,null
5348,10,3,5
5348,16,2,0
5348,19,3,2
5349,8,3,null
5349,18,2,1
5349,5,4,null
5349,16,4,5
5349,6,1,1
5350,18,3,4
5350,19,5,0
5352,18,3,2
5352,4,4,1
5352,26,2,1
5352,22,2,0
5352,15,3,0
5358,12,3,1
5358,16,1,null
5360,6,1,4
5360,18,2,null
5364,22,1,null
5364,18,3,5
5364,16,5,0
5364,20,4,5
5365,10,5,0
5365,28,5,3
5365,8,2,1
5365,23,2,1
5369,4,3,3
5369,21,5,null
5369,3,1,4
5369,28,4,3
5369,9,2,null
5373,12,3,3
5373,29,4,4
5375,18,4,1
5375,29,2,5
5375,6,5,null
5376,10,5,null
5376,29,5,2
5376,18,3,4
5376,12,5,3
5376,4,4,3
5376,16,4,3
5377,24,5,1
5377,27,3,2
5377,11,1,1
5377,8,5,3
5377,29,1,4
5377,4,5,5
5384,2,1,null
5384,15,2,5
5384,3,4,null
5384,24,5,5
5384,26,5,2
5386,5,3,4
5386,31,3,5
5386,25,4,2
5386,22,3,4
5386,8,3,3
5386,10,3,0
5387,14,1,0
5387,11,1,4
5387,7,4,null
5387,18,2,2
5387,26,4,1
5388,8,3,5
5388,6,4,0
5388,16,1,4
5388,28,5,4
5389,14,5,2
5389,2,3,1
5389,3,3,0
5389,13,3,3
5389,24,5,2
5389,17,4,4
5392,6,1,5
5392,28,3,2
5392,16,3,4
5392,24,5,null
5392,8,1,0
5394,24,3,null
5394,28,2,5
5394,16,4,1
5394,12,1,0
5394,8,4,3
5395,6,2,null
5395,7,1,4
5395,16,4,5
5395,9,3,2
5396,8,5,5
5396,15,4,5
5396,26,1,3
5396,10,1,2
5397,14,2,1
5397,4,5,3
5397,16,4,4
5397,7,5,5
5397,28,1,3
5403,16,1,4
5403,23,2,4
5403,13,2,1
5403,8,4,0
5404,28,5,2
5404,30,4,1
5404,24,1,0
5406,20,4,2
5406,24,2,null
5406,9,4,0
5409,8,4,5
5409,19,5,1
5409,5,5,4
5410,5,2,5
5410,14,3,1
5411,20,5,2
5412,31,1,1
5412,3,1,2
5412,15,5,3
5413,2,4,5
5413,21,3,5
5413,6,1,2
5414,7,3,3
5414,17,5,0
5414,9,1,1
5414,16,2,1
5414,20,5,3
5417,27,2,0
5417,12,3,1
5417,31,2,5
5417,5,5,2
5420,14,5,3
5420,21,2,5
5423,28,3,1
5423,15,5,0
5423,30,2,1
5423,6,3,3
5423,13,2,1
5423,16,1,2
5431,1,4,1
5431,10,4,1
5431,9,5,5
5431,23,2,3
5432,10,2,3
5432,15,1,1
5432,23,3,1
5432,30,2,null
5435,25,1,null
5436,5,5,4
5436,30,4,5
5436,9,5,null
5436,18,2,4
5436,29,1,5
5438,30,4,3
5438,23,3,3
5439,25,3,5
5439,17,3,0
5441,9,4,4
5442,22,1,0
5442,12,5,3
5442,19,4,5
5442,14,2,2
5442,30,2,0
5442,16,3,4
5444,19,2,null
5444,23,3,null
5444,22,3,5
5445,24,4,5
5445,10,1,4
5445,18,2,0
5445,27,1,null
5445,1,1,3
5446,3,2,4
5446,12,3,0
5447,21,1,null
5447,9,4,0
5447,6,4,1
5447,5,5,0
5447,31,2,1
5450,19,2,5
5450,15,1,3
5452,13,4,0
5452,28,3,3
5452,7,3,1
5452,10,3,null
5452,5,4,1
5453,10,4,3
5453,6,1,5
5453,13,1,4
5453,21,3,5
5453,26,1,4
5455,6,2,5
5456,25,2,0
5456,7,4,0
5456,17,1,1
5456,30,5,4
5456,21,2,1
5456,29,2,0
5458,24,4,1
5459,8,2,0
5459,14,3,4
5459,28,3,null
5462,1,5,1
5463,1,5,2
5463,30,4,null
5463,16,1,2
5463,4,1,0
5463,8,2,null
5464,22,5,null
5464,5,5,4
5464,18,5,3
5464,7,3,1
5464,8,3,3
5464,21,1,0
5466,26,1,5
5466,2,5,null
5466,9,5,1
5466,17,4,5
5467,29,1,null
5467,24,5,null
5467,2,4,4
5467,25,4,5
5467,15,3,0
5470,20,5,2
5470,2,3,0
5470,14,2,2
5470,31,1,2
5470,25,4,2
5471,12,1,3
5471,20,5,3
5471,10,3,4
5471,5,1,4
5474,21,5,null
5475,30,3,0
5475,29,5,1
5475,20,5,0
5476,22,2,4
5477,23,5,3
5477,20,1,4
5477,1,5,null
5477,29,5,3
5479,1,5,2
5479,16,3,2
5479,10,1,4
5479,25,5,5
5479,5,4,2
5480,11,1,3
5480,16,2,0
5480,6,4,3
5484,9,3,4
5484,14,5,2
5484,26,1,3
5485,1,2,0
5485,5,5,2
5485,21,5,3
5485,6,4,3
5485,28,4,4
5486,28,2,null
5486,13,1,5
5486,10,2,1
5486,22,2,3
5486,23,4,0
5487,20,5,3
5487,22,4,3
5487,27,5,0
5487,28,4,0
5487,10,1,4
5487,8,4,null
5488,13,4,5
5488,3,5,0
5488,16,4,0
5489,3,3,5
5489,5,3,0
5489,17,2,4
5489,2,2,0
5489,22,4,1
5490,3,2,1
5490,5,1,2
5490,15,4,5
5491,24,3,null
5491,6,4,3
5491,3,5,1
5491,2,4,1
5491,31,1,2
5496,7,1,null
5496,3,2,4
5503,18,1,4
5503,22,3,2
5503,8,5,0
5503,26,4,5
5505,30,3,3
5505,19,5,4
5505,21,3,null
5505,17,3,3
5508,4,4,1
5508,6,1,1
5510,14,4,0
5510,31,5,5
5510,10,2,5
5513,14,3,4
5513,21,4,1
5514,13,3,5
5516,26,5,null
5516,10,4,2
5516,13,3,2
5517,2,3,null
5517,18,4,1
5517,3,4,null
5517,16,4,0
5519,9,3,1
5519,31,5,0
5519,21,3,2
5522,2,4,5
5522,20,3,0
5522,6,3,5
5522,7,4,0
5523,4,2,3
5523,15,3,5
5523,14,2,3
5523,17,4,3
5523,9,5,3
5523,13,1,0
5524,10,3,null
5524,18,4,null
5524,8,4,5
5525,26,4,4
5525,3,4,1
5525,22,3,3
5526,24,2,null
5526,30,5,null
5526,12,4,null
5527,5,2,1
5528,12,1,5
5528,1,5,null
5528,10,2,4
5528,8,5,2
5532,22,3,4
5532,9,3,2
5535,14,4,3
5535,12,5,5
5535,2,4,4
5538,30,4,0
5538,27,4,2
5538,12,4,4
5538,20,1,1
5538,23,1,3
5539,30,5,1
5539,17,2,4
5539,14,2,2
5539,19,1,null
5539,1,5,2
5539,12,1,null
5540,9,3,3
5540,6,1,null
5540,31,1,5
5540,12,4,null
5540,4,4,0
5541,15,3,0
5541,22,3,3
5541,6,3,1
5541,11,4,3
5542,22,2,1
5543,4,1,0
5543,29,1,2
5543,31,5,4
5543,26,3,5
5543,20,3,3
5544,15,1,2
5546,22,3,null
5546,28,2,null
5546,5,2,4
5549,15,2,4
5550,12,3,4
5550,8,3,null
5550,20,2,0
5551,16,4,3
5552,31,1,null
5553,5,3,5
5553,31,3,0
5553,12,4,null
5553,13,4,5
5553,2,3,1
5553,15,5,3
5554,23,5,null
5554,7,5,null
5554,6,1,5
5554,3,2,1
5554,24,3,null
5556,6,2,5
5556,15,4,3
5556,14,3,0
5556,5,1,2
5557,25,4,0
5557,23,1,1
5557,24,3,3
5557,28,3,5
5558,11,2,1
5558,25,1,0
5558,24,4,2
5560,18,3,4
5560,16,4,5
5560,8,1,3
5560,29,5,0
5564,12,5,3
5564,21,3,null
5564,6,2,4
5570,31,2,0
5570,18,3,3
5570,6,3,1
5571,11,2,2
5571,15,1,0
5571,24,5,1
5571,21,5,3
5572,17,1,0
5572,11,3,4
5572,20,3,0
5572,31,5,5
5573,3,1,2
5573,13,1,null
5573,12,5,1
5573,14,3,null
5573,19,1,4
5575,26,4,5
5575,20,4,null
5575,30,3,1
5575,28,5,2
5580,2,2,3
5580,20,5,null
5582,11,3,null
5582,8,3,4
5582,10,3,0
5582,5,2,5
5582,20,4,null
5584,25,3,3
5584,14,1,4
5584,16,5,3
5584,26,1,2
5584,30,4,1
5584,27,1,1
5587,23,2,null
5588,28,1,null
5588,24,5,3
5588,26,3,1
5592,23,4,2
5596,10,3,0
5596,14,3,2
5597,17,1,3
5597,13,2,null
5599,5,2,3
5599,9,1,4
5606,19,3,null
5606,31,4,4
5606,30,3,0
5606,2,5,0
5610,12,4,1
5610,20,2,0
5610,4,3,5
5610,14,1,4
5610,2,2,0
5610,24,4,null
5612,20,2,2
5612,21,1,2
5612,19,2,2
5612,23,4,2
5612,11,5,2
5613,31,4,2
5614,30,2,2
5615,6,5,2
5615,29,2,0
5615,28,4,3
5615,30,1,null
5615,2,2,3
5615,24,3,3
5616,31,1,5
5616,19,5,5
5616,8,2,null
5616,27,1,null
5616,21,3,0
5618,11,2,1
5618,25,1,5
5618,21,4,null
5618,28,1,4
5618,23,4,3
5619,31,4,4
5620,5,2,5
5623,7,3,1
5623,30,1,3
5623,4,2,2
5623,2,1,null
5625,16,4,0
5625,1,3,1
5626,6,3,3
5626,30,5,2
5626,20,1,5
5627,19,2,2
5627,7,4,2
5627,14,1,5
5627,31,1,0
5633,11,2,0
5633,14,1,4
5633,9,4,null
5633,4,5,5
5633,7,5,null
5633,29,4,0
5634,26,3,5
5634,18,4,2
5634,16,2,3
5636,13,5,4
5636,18,4,5
5636,24,3,0
5636,9,1,2
5638,14,3,3
5638,20,5,2
5638,3,1,1
5638,13,2,3
5638,29,3,3
5638,31,2,3
5639,7,3,4
5639,20,3,0
5640,23,3,4
5640,28,5,0
5640,11,4,null
5642,12,2,4
5642,11,2,3
5646,12,1,null
5646,2,2,4
5646,27,3,0
5646,18,4,3
5646,6,2,3
5647,18,1,0
5647,13,1,4
5647,10,1,5
5647,8,2,2
5653,11,1,0
5655,18,2,3
5657,16,1,1
5660,25,2,4
5661,7,1,null
5661,14,2,5
5661,18,3,1
5661,19,2,3
5661,6,2,1
5663,7,2,3
5663,17,5,4
5663,11,4,5
5664,26,1,null
5664,15,5,4
5664,29,1,null
5665,24,2,0
5666,10,4,1
5666,5,3,0
5666,8,1,null
5670,11,2,0
5670,23,3,null
5670,10,1,5
5670,27,4,2
5670,21,3,null
5670,3,1,null
5675,17,1,4
5675,27,3,2
5675,29,4,null
5675,20,1,3
5678,26,1,5
5678,21,2,2
5678,30,4,3
5678,5,5,1
5679,14,1,3
5680,18,3,1
5680,1,3,null
5680,27,4,3
5683,14,2,2
5684,29,3,4
5684,14,1,2
5684,22,1,5
5684,28,2,0
5684,25,4,5
5684,7,2,5
5686,26,4,null
5688,30,1,3
5688,15,4,null
5688,2,4,4
5688,7,5,null
5688,6,4,3
5692,24,4,4
5692,4,5,1
5692,17,1,5
5692,7,4,null
5692,3,1,null
5692,14,3,1
5693,14,5,2
5693,25,1,0
5693,27,3,4
5693,7,1,4
5697,2,1,null
5697,28,2,4
5697,20,4,4
5697,21,2,1
5698,28,4,3
5698,2,3,2
5698,24,1,5
5698,30,1,0
5700,13,3,2
5700,24,3,null
5700,6,4,4
5701,28,2,0
5702,7,4,3
5703,16,4,3
5703,6,5,4
5703,28,4,null
5703,18,5,null
5703,25,3,0
5703,10,4,3
5705,16,2,2
5705,24,1,5
5705,4,1,2
5705,7,2,1
5710,25,5,5
5711,12,5,1
5711,13,4,4
5711,18,5,4
5711,20,2,2
5713,15,1,3
5713,27,1,5
5713,19,3,4
5715,18,1,4
5715,15,2,4
5715,24,5,5
5715,1,2,3
5715,20,2,2
5715,6,1,4
5717,7,5,3
5717,18,3,0
5717,23,4,3
5717,3,3,2
5718,9,2,4
5722,20,2,4
5722,11,2,3
5722,24,1,2
5722,17,2,5
5722,6,2,2
5723,4,2,3
5723,31,3,5
5725,12,4,null
5725,20,5,1
5725,19,2,4
5725,15,4,0
5725,30,4,3
5725,16,3,3
5726,13,4,2
5726,22,5,null
5726,17,1,0
5726,4,5,4
5726,31,3,0
5727,1,3,3
5727,7,5,1
5727,13,4,4
5727,14,5,4
5728,15,5,1
5732,2,4,2
5732,10,3,4
5736,10,3,5
5736,2,1,null
5736,1,4,0
5739,8,2,4
5739,12,3,4
5739,24,4,5
5741,20,1,2
5741,7,4,2
5741,30,3,null
5744,17,3,4
5744,3,1,5
5744,8,5,4
5744,28,1,null
5755,13,2,1
5755,6,1,3
5755,8,1,4
5758,10,3,1
5758,27,5,4
5758,19,5,2
5758,31,1,1
5758,18,5,0
5758,8,3,5
5759,12,3,3
5759,4,5,1
5759,29,2,1
5759,30,5,3
5762,19,1,3
5762,5,4,3
5763,24,5,3
5764,23,2,2
5764,12,3,null
5764,26,4,0
5765,18,1,2
5765,20,5,5
5765,23,2,0
5765,25,2,5
5766,30,3,null
5766,29,2,2
5766,19,5,0
5766,18,4,5
5766,7,2,0
5766,8,3,3
5767,8,4,5
5769,1,4,1
5769,16,4,0
5769,30,1,4
5771,2,2,1
5773,10,1,null
5778,7,1,4
5778,6,5,3
5778,24,4,0
5778,14,2,0
5779,14,2,null
5779,3,3,5
5779,20,2,3
5779,8,2,4
5781,26,2,4
5781,18,5,2
5783,13,5,null
5783,23,4,2
5783,7,5,null
5783,26,5,2
5788,8,5,3
5788,17,2,4
5788,22,3,4
5789,24,2,0
5789,8,1,null
5789,15,1,2
5790,24,1,2
5790,6,4,3
5795,15,1,5
5795,4,1,2
5795,30,1,0
5795,12,2,3
5795,17,2,1
5797,24,1,5
5798,21,4,5
5798,24,3,5
5804,6,3,3
5804,21,1,5
5806,29,5,5
5806,3,5,4
5806,11,2,4
5807,22,1,2
5807,30,5,1
5811,14,2,0
5811,7,5,0
5811,12,5,null
5811,19,5,3
5811,6,1,2
5811,31,4,5
5813,29,4,4
5813,3,2,null
5813,12,4,3
5813,9,1,0
5813,5,3,1
5816,31,4,0
5816,22,3,2
5816,17,2,1
5817,31,4,4
5817,14,4,0
5817,13,5,0
5817,24,4,5
5818,30,2,5
5818,11,3,null
5818,3,1,5
5820,8,4,1
5820,26,5,4
5820,7,5,5
5820,19,3,2
5820,16,2,1
5820,5,5,2
5821,18,4,5
5821,31,3,1
5821,1,3,4
5821,9,4,null
5821,4,3,4
5823,17,1,0
5823,13,3,3
5823,21,4,null
5823,25,4,1
5825,7,3,4
5825,26,3,1
5826,24,4,4
5827,14,5,null
5827,15,3,1
5827,16,2,3
5827,10,4,3
5827,21,5,2
5830,1,1,2
5830,10,2,4
5833,29,2,null
5833,10,3,1
5833,31,2,4
5834,10,4,2
5834,15,3,null
5834,16,2,null
5834,25,5,2
5834,27,4,5
5844,11,4,5
5844,8,5,3
5844,2,2,5
5844,26,3,null
5846,16,1,5
5846,14,4,0
5847,4,4,1
5848,30,2,2
5850,9,2,null
5850,25,2,2
5850,24,2,4
5853,29,3,0
5853,21,5,5
5853,2,2,3
5853,24,5,1
5856,29,5,1
5856,9,1,5
5856,22,2,1
5856,19,5,null
5856,3,4,1
5856,27,1,0
5858,25,2,2
5858,29,3,null
5858,4,5,0
5858,13,4,1
5858,19,4,4
5859,31,5,3
5859,30,2,0
5862,22,2,2
5862,2,4,null
5862,3,3,3
5862,15,3,2
5863,22,2,1
5864,21,4,4
5864,28,3,3
5864,2,3,5
5864,20,5,1
5864,11,4,1
5864,15,3,1
5865,13,4,1
5865,21,2,4
5865,2,2,4
5865,26,1,0
5869,12,2,1
5869,8,3,0
5869,14,1,1
5870,26,4,4
5873,5,3,null
5873,11,1,2
5875,5,1,null
5875,12,2,5
5875,21,5,3
5876,29,2,null
5876,25,4,null
5877,17,2,1
5877,11,2,2
5877,23,3,5
5877,20,3,null
5878,26,3,4
5881,25,2,1
5881,26,4,3
5881,17,2,0
5881,9,1,2
5881,22,5,0
5882,11,5,null
5882,10,4,5
5882,26,2,3
5882,16,1,0
5882,23,3,4
5885,14,2,0
5886,11,5,5
5886,9,5,1
5886,7,5,2
5888,12,5,5
5888,7,4,5
5888,17,5,null
5888,2,4,5
5888,30,1,3
5888,10,2,1
5889,9,3,2
5891,21,1,1
5891,15,3,5
5891,5,2,5
5891,11,1,null
5891,31,2,null
5892,30,3,4
5892,11,4,1
5893,5,4,5
5893,6,1,1
5893,28,1,5
5893,20,2,0
5893,24,2,5
5893,31,5,3
5898,6,3,null
5898,9,3,2
5898,1,1,2
5898,15,5,5
5902,28,4,2
5902,7,2,4
5902,16,3,5
5902,13,5,5
5905,24,5,2
5909,24,3,0
5909,15,3,null
5910,9,2,0
5910,2,4,1
5911,7,4,3
5911,31,2,null
5911,20,4,4
5911,19,3,2
5913,18,5,null
5913,10,5,5
5913,12,5,3
5913,21,1,3
5914,25,3,null
5915,6,4,4
5915,26,1,null
5915,28,3,1
5915,10,4,2
5915,7,3,4
5916,2,2,1
5916,12,3,3
5916,26,4,5
5928,27,4,1
5928,21,4,2
5928,29,1,4
5929,4,3,1
5929,29,2,5
5929,31,5,null
5929,21,2,0
5929,15,1,null
5929,27,3,4
5932,25,1,4
5932,15,4,0
5932,11,4,0
5932,26,2,0
5933,6,3,0
5934,27,4,null
5934,18,5,null
5935,1,4,4
5935,10,5,4
5936,14,4,0
5936,27,4,2
5936,3,4,null
5936,22,5,2
5936,30,1,2
5936,19,1,3
5940,3,4,3
5940,31,5,2
5940,2,4,1
5940,14,5,4
5940,11,3,2
5940,4,2,5
5943,30,5,0
5945,2,2,3
5945,14,1,2
5945,3,1,3
5945,21,4,2
5946,24,3,2
5946,29,1,5
5950,20,1,2
5950,3,4,4
5950,10,1,3
5950,24,3,0
5951,16,3,2
5952,3,2,3
5952,25,1,1
5952,21,5,null
5952,17,4,3
5952,12,1,2
5952,28,5,null
5953,12,1,2
5953,24,4,null
5953,11,3,3
5953,16,2,3
5953,21,2,0
5954,29,3,2
5954,11,3,4
5955,16,2,1
5955,4,1,2
5955,13,3,2
5955,29,1,4
5955,12,1,null
5955,7,5,0
5957,1,5,5
5957,16,1,1
5957,22,5,2
5957,2,5,4
5957,18,1,4
5957,24,5,null
5958,18,4,4
5960,11,4,4
5960,20,2,5
5960,16,5,5
5961,25,1,5
5961,5,3,0
5961,22,2,4
5961,26,4,4
5961,4,2,3
5961,7,2,1
5963,15,1,2
5963,13,5,3
5963,11,2,3
5963,27,4,3
5964,15,3,4
5964,22,4,0
5964,6,3,4
5964,20,1,3
5964,27,5,2
5966,11,3,2
5966,13,4,5
5966,12,2,3
5969,10,3,null
5969,22,5,5
5969,19,4,1
5969,21,5,null
5969,20,4,null
5970,24,1,2
5970,15,2,3
5970,30,4,2
5970,31,2,2
5972,6,1,2
5972,14,4,2
5972,11,3,5
5973,29,1,3
5973,31,4,4
5973,8,3,5
5973,27,2,4
5973,11,5,0
5975,10,3,5
5975,21,1,null
5975,8,5,0
5975,30,5,2
5975,12,1,null
5975,11,1,3
5980,30,3,0
5980,21,2,3
5980,12,3,2
5980,20,2,1
5981,3,3,4
5981,23,4,5
5981,11,5,4
5981,21,1,2
5982,2,5,null
5982,26,3,4
5982,9,1,5
5982,23,2,null
5983,4,3,5
5983,26,2,3
5983,31,1,5
5983,23,1,null
5983,21,4,2
5983,25,1,null
5985,11,1,4
5985,6,3,3
5988,28,2,5
5988,13,1,2
5988,23,5,4
5988,6,3,5
5988,19,2,null
5988,8,5,null
5990,6,1,1
5990,29,1,1
5990,7,2,3
5990,3,2,4
5990,5,4,2
5990,25,1,0
5991,10,4,4
5991,1,2,0
5991,6,3,0
5991,12,5,4
5991,7,2,3
5993,21,5,1
5993,4,3,5
5993,25,2,5
5993,28,5,1
5993,27,3,0
5995,18,4,5
5995,23,3,4
5995,22,2,null
5995,4,3,5
5995,20,3,null
5996,29,5,3
5996,31,1,0
5996,26,1,1
5996,2,4,4
5996,22,5,1
5996,23,3,null
5999,20,4,0
6002,13,3,5
6002,17,1,0
6002,18,5,3
6002,23,2,5
6005,22,5,4
6005,3,3,2
6005,24,2,null
6005,7,2,3
6006,26,3,5
6006,1,2,4
6006,13,1,5
6008,2,1,2
6008,3,2,null
6008,28,1,3
6009,13,3,5
6009,3,5,null
6009,6,3,0
6012,18,1,0
6012,17,3,0
6012,29,2,0
6013,29,4,null
6013,19,4,1
6014,29,3,0
6014,28,2,5
6014,26,1,1
6014,16,3,0
6014,20,1,4
6015,23,3,null
6015,25,4,3
6016,6,5,5
6016,28,3,5
6016,10,3,5
6016,22,1,null
6016,17,5,0
6016,12,3,3
6017,4,2,1
6017,6,1,null
6017,11,1,4
6019,20,1,0
6024,14,5,5
6024,7,3,4
6024,18,1,2
6024,19,5,null
6026,30,3,1
6026,10,3,5
6026,27,4,5
6030,15,5,3
6030,30,1,1
6030,1,2,4
6034,21,2,3
6037,20,1,2
6037,9,2,2
6037,1,4,5
6037,14,2,null
6037,6,1,5
6038,8,1,0
6038,28,1,2
6038,27,5,3
6039,24,1,1
6039,18,5,null
6041,17,1,5
6041,3,4,5
6041,24,4,5
6041,2,2,1
6041,9,1,5
6041,1,3,3
6045,10,2,2
6047,4,3,1
6047,27,4,3
6047,24,2,null
6047,23,1,1
6047,5,4,1
6047,8,1,1
6048,20,1,5
6048,30,2,0
6048,17,1,1
6050,5,2,5
6050,13,1,3
6050,11,3,3
6050,24,4,null
6054,11,3,2
6054,13,4,1
6054,26,4,4
6054,9,3,1
6055,22,1,3
6055,15,4,2
6055,4,4,null
6056,3,1,3
6056,2,4,null
6056,20,2,4
6056,16,1,null
6056,30,3,5
6058,19,4,2
6058,11,3,1
6061,12,4,3
6063,12,2,1
6063,31,4,3
6064,26,4,2
6064,19,4,5
6064,22,3,4
6064,13,3,3
6065,1,4,0
6068,21,3,1
6069,6,5,4
6069,5,4,0
6069,7,2,2
6070,31,4,null
6072,22,4,2
6072,19,5,0
6072,2,4,3
6072,3,4,4
6073,24,3,1
6079,12,3,2
6079,27,3,1
6079,26,2,0
6080,22,2,4
6080,5,2,4
6081,13,3,1
6081,21,4,2
6081,15,1,null
6081,19,4,2
6081,29,3,5
6081,3,5,4
6084,5,4,5
6084,6,3,null
