bill_id,table_id,start_time,end_time
5085,41,2008-05-25 22:06:55.306947,2008-05-25 22:51:55.306947
5088,53,2008-05-22 22:06:55.306947,2008-05-22 22:51:55.306947
5089,71,2008-05-21 22:06:55.306947,2008-05-21 22:51:55.306947
5090,2,2008-05-20 22:06:55.306947,2008-05-20 22:51:55.306947
5096,51,2008-05-14 22:06:55.306947,2008-05-14 22:51:55.306947
5097,100,2008-05-13 22:06:55.306947,2008-05-13 22:51:55.306947
5098,17,2008-05-12 22:06:55.306947,2008-05-12 22:51:55.306947
5100,71,2008-05-10 22:06:55.306947,2008-05-10 22:51:55.306947
5102,10,2008-05-08 22:06:55.306947,2008-05-08 22:51:55.306947
5105,6,2008-05-05 22:06:55.306947,2008-05-05 22:51:55.306947
5107,14,2008-05-03 22:06:55.306947,2008-05-03 22:51:55.306947
5111,3,2008-04-29 22:06:55.306947,2008-04-29 22:51:55.306947
5113,2,2008-04-27 22:06:55.306947,2008-04-27 22:51:55.306947
5114,33,2008-04-26 22:06:55.306947,2008-04-26 22:51:55.306947
5115,45,2008-04-25 22:06:55.306947,2008-04-25 22:51:55.306947
5116,82,2008-04-24 22:06:55.306947,2008-04-24 22:51:55.306947
5121,73,2008-04-19 22:06:55.306947,2008-04-19 22:51:55.306947
5122,30,2008-04-18 22:06:55.306947,2008-04-18 22:51:55.306947
5123,17,2008-04-17 22:06:55.306947,2008-04-17 22:51:55.306947
5125,28,2008-04-15 22:06:55.306947,2008-04-15 22:51:55.306947
5129,34,2008-04-11 22:06:55.306947,2008-04-11 22:51:55.306947
5130,46,2008-04-10 22:06:55.306947,2008-04-10 22:51:55.306947
5133,17,2008-04-07 22:06:55.306947,2008-04-07 22:51:55.306947
5137,33,2008-04-03 22:06:55.306947,2008-04-03 22:51:55.306947
5138,70,2008-04-02 22:06:55.306947,2008-04-02 22:51:55.306947
5139,11,2008-04-01 22:06:55.306947,2008-04-01 22:51:55.306947
5140,82,2008-03-31 22:06:55.306947,2008-03-31 22:51:55.306947
5142,72,2008-03-29 22:06:55.306947,2008-03-29 22:51:55.306947
5145,93,2008-03-26 22:06:55.306947,2008-03-26 22:51:55.306947
5146,66,2008-03-25 22:06:55.306947,2008-03-25 22:51:55.306947
5148,23,2008-03-23 22:06:55.306947,2008-03-23 22:51:55.306947
5149,71,2008-03-22 22:06:55.306947,2008-03-22 22:51:55.306947
5150,87,2008-03-21 22:06:55.306947,2008-03-21 22:51:55.306947
5152,15,2008-03-19 22:06:55.306947,2008-03-19 22:51:55.306947
5155,58,2008-03-16 22:06:55.306947,2008-03-16 22:51:55.306947
5161,37,2008-03-10 22:06:55.306947,2008-03-10 22:51:55.306947
5162,50,2008-03-09 22:06:55.306947,2008-03-09 22:51:55.306947
5163,25,2008-03-08 22:06:55.306947,2008-03-08 22:51:55.306947
5164,67,2008-03-07 22:06:55.306947,2008-03-07 22:51:55.306947
5172,95,2008-02-28 22:06:55.306947,2008-02-28 22:51:55.306947
5173,4,2008-02-27 22:06:55.306947,2008-02-27 22:51:55.306947
5177,50,2008-02-23 22:06:55.306947,2008-02-23 22:51:55.306947
5178,74,2008-02-22 22:06:55.306947,2008-02-22 22:51:55.306947
5181,31,2008-02-19 22:06:55.306947,2008-02-19 22:51:55.306947
5182,85,2008-02-18 22:06:55.306947,2008-02-18 22:51:55.306947
5183,4,2008-02-17 22:06:55.306947,2008-02-17 22:51:55.306947
5189,53,2008-02-11 22:06:55.306947,2008-02-11 22:51:55.306947
5191,7,2008-02-09 22:06:55.306947,2008-02-09 22:51:55.306947
5195,64,2008-02-05 22:06:55.306947,2008-02-05 22:51:55.306947
5200,38,2008-01-31 22:06:55.306947,2008-01-31 22:51:55.306947
5202,40,2008-01-29 22:06:55.306947,2008-01-29 22:51:55.306947
5204,43,2008-01-27 22:06:55.306947,2008-01-27 22:51:55.306947
5206,44,2008-01-25 22:06:55.306947,2008-01-25 22:51:55.306947
5207,44,2008-01-24 22:06:55.306947,2008-01-24 22:51:55.306947
5210,95,2008-01-21 22:06:55.306947,2008-01-21 22:51:55.306947
5214,47,2008-01-17 22:06:55.306947,2008-01-17 22:51:55.306947
5218,58,2008-01-13 22:06:55.306947,2008-01-13 22:51:55.306947
5219,88,2008-01-12 22:06:55.306947,2008-01-12 22:51:55.306947
5220,67,2008-01-11 22:06:55.306947,2008-01-11 22:51:55.306947
5221,41,2008-01-10 22:06:55.306947,2008-01-10 22:51:55.306947
5223,35,2008-01-08 22:06:55.306947,2008-01-08 22:51:55.306947
5224,1,2008-01-07 22:06:55.306947,2008-01-07 22:51:55.306947
5226,98,2008-01-05 22:06:55.306947,2008-01-05 22:51:55.306947
5230,30,2008-01-01 22:06:55.306947,2008-01-01 22:51:55.306947
5231,19,2007-12-31 22:06:55.306947,2007-12-31 22:51:55.306947
5232,5,2007-12-30 22:06:55.306947,2007-12-30 22:51:55.306947
5234,87,2007-12-28 22:06:55.306947,2007-12-28 22:51:55.306947
5238,87,2007-12-24 22:06:55.306947,2007-12-24 22:51:55.306947
5240,6,2007-12-22 22:06:55.306947,2007-12-22 22:51:55.306947
5245,72,2007-12-17 22:06:55.306947,2007-12-17 22:51:55.306947
5246,63,2007-12-16 22:06:55.306947,2007-12-16 22:51:55.306947
5249,67,2007-12-13 22:06:55.306947,2007-12-13 22:51:55.306947
5251,74,2007-12-11 22:06:55.306947,2007-12-11 22:51:55.306947
5252,68,2007-12-10 22:06:55.306947,2007-12-10 22:51:55.306947
5254,35,2007-12-08 22:06:55.306947,2007-12-08 22:51:55.306947
5256,100,2007-12-06 22:06:55.306947,2007-12-06 22:51:55.306947
5257,98,2007-12-05 22:06:55.306947,2007-12-05 22:51:55.306947
5260,95,2007-12-02 22:06:55.306947,2007-12-02 22:51:55.306947
5264,14,2007-11-28 22:06:55.306947,2007-11-28 22:51:55.306947
5266,54,2007-11-26 22:06:55.306947,2007-11-26 22:51:55.306947
5268,97,2007-11-24 22:06:55.306947,2007-11-24 22:51:55.306947
5270,62,2007-11-22 22:06:55.306947,2007-11-22 22:51:55.306947
5271,18,2007-11-21 22:06:55.306947,2007-11-21 22:51:55.306947
5273,58,2007-11-19 22:06:55.306947,2007-11-19 22:51:55.306947
5274,61,2007-11-18 22:06:55.306947,2007-11-18 22:51:55.306947
5277,96,2007-11-15 22:06:55.306947,2007-11-15 22:51:55.306947
5278,81,2007-11-14 22:06:55.306947,2007-11-14 22:51:55.306947
5279,22,2007-11-13 22:06:55.306947,2007-11-13 22:51:55.306947
5282,77,2007-11-10 22:06:55.306947,2007-11-10 22:51:55.306947
5283,71,2007-11-09 22:06:55.306947,2007-11-09 22:51:55.306947
5285,32,2007-11-07 22:06:55.306947,2007-11-07 22:51:55.306947
5286,80,2007-11-06 22:06:55.306947,2007-11-06 22:51:55.306947
5287,30,2007-11-05 22:06:55.306947,2007-11-05 22:51:55.306947
5288,14,2007-11-04 22:06:55.306947,2007-11-04 22:51:55.306947
5289,5,2007-11-03 22:06:55.306947,2007-11-03 22:51:55.306947
5292,51,2007-10-31 22:06:55.306947,2007-10-31 22:51:55.306947
5295,56,2007-10-28 22:06:55.306947,2007-10-28 22:51:55.306947
5297,58,2007-10-26 22:06:55.306947,2007-10-26 22:51:55.306947
5298,20,2007-10-25 22:06:55.306947,2007-10-25 22:51:55.306947
5299,92,2007-10-24 22:06:55.306947,2007-10-24 22:51:55.306947
5302,50,2007-10-21 22:06:55.306947,2007-10-21 22:51:55.306947
5303,81,2007-10-20 22:06:55.306947,2007-10-20 22:51:55.306947
5305,16,2007-10-18 22:06:55.306947,2007-10-18 22:51:55.306947
5307,4,2007-10-16 22:06:55.306947,2007-10-16 22:51:55.306947
5308,8,2007-10-15 22:06:55.306947,2007-10-15 22:51:55.306947
5310,59,2007-10-13 22:06:55.306947,2007-10-13 22:51:55.306947
5311,31,2007-10-12 22:06:55.306947,2007-10-12 22:51:55.306947
5313,91,2007-10-10 22:06:55.306947,2007-10-10 22:51:55.306947
5314,26,2007-10-09 22:06:55.306947,2007-10-09 22:51:55.306947
5315,69,2007-10-08 22:06:55.306947,2007-10-08 22:51:55.306947
5320,30,2007-10-03 22:06:55.306947,2007-10-03 22:51:55.306947
5323,8,2007-09-30 22:06:55.306947,2007-09-30 22:51:55.306947
5324,87,2007-09-29 22:06:55.306947,2007-09-29 22:51:55.306947
5330,30,2007-09-23 22:06:55.306947,2007-09-23 22:51:55.306947
5331,89,2007-09-22 22:06:55.306947,2007-09-22 22:51:55.306947
5333,56,2007-09-20 22:06:55.306947,2007-09-20 22:51:55.306947
5335,99,2007-09-18 22:06:55.306947,2007-09-18 22:51:55.306947
5337,4,2007-09-16 22:06:55.306947,2007-09-16 22:51:55.306947
5340,61,2007-09-13 22:06:55.306947,2007-09-13 22:51:55.306947
5341,18,2007-09-12 22:06:55.306947,2007-09-12 22:51:55.306947
5342,52,2007-09-11 22:06:55.306947,2007-09-11 22:51:55.306947
5344,98,2007-09-09 22:06:55.306947,2007-09-09 22:51:55.306947
5351,39,2007-09-02 22:06:55.306947,2007-09-02 22:51:55.306947
5353,16,2007-08-31 22:06:55.306947,2007-08-31 22:51:55.306947
5354,28,2007-08-30 22:06:55.306947,2007-08-30 22:51:55.306947
5355,58,2007-08-29 22:06:55.306947,2007-08-29 22:51:55.306947
5356,75,2007-08-28 22:06:55.306947,2007-08-28 22:51:55.306947
5357,19,2007-08-27 22:06:55.306947,2007-08-27 22:51:55.306947
5359,3,2007-08-25 22:06:55.306947,2007-08-25 22:51:55.306947
5361,9,2007-08-23 22:06:55.306947,2007-08-23 22:51:55.306947
5362,21,2007-08-22 22:06:55.306947,2007-08-22 22:51:55.306947
5363,20,2007-08-21 22:06:55.306947,2007-08-21 22:51:55.306947
5366,46,2007-08-18 22:06:55.306947,2007-08-18 22:51:55.306947
5367,84,2007-08-17 22:06:55.306947,2007-08-17 22:51:55.306947
5368,12,2007-08-16 22:06:55.306947,2007-08-16 22:51:55.306947
5370,80,2007-08-14 22:06:55.306947,2007-08-14 22:51:55.306947
5371,3,2007-08-13 22:06:55.306947,2007-08-13 22:51:55.306947
5372,44,2007-08-12 22:06:55.306947,2007-08-12 22:51:55.306947
5374,34,2007-08-10 22:06:55.306947,2007-08-10 22:51:55.306947
5378,61,2007-08-06 22:06:55.306947,2007-08-06 22:51:55.306947
5379,67,2007-08-05 22:06:55.306947,2007-08-05 22:51:55.306947
5380,59,2007-08-04 22:06:55.306947,2007-08-04 22:51:55.306947
5381,53,2007-08-03 22:06:55.306947,2007-08-03 22:51:55.306947
5382,60,2007-08-02 22:06:55.306947,2007-08-02 22:51:55.306947
5383,9,2007-08-01 22:06:55.306947,2007-08-01 22:51:55.306947
5385,50,2007-07-30 22:06:55.306947,2007-07-30 22:51:55.306947
5390,63,2007-07-25 22:06:55.306947,2007-07-25 22:51:55.306947
5391,75,2007-07-24 22:06:55.306947,2007-07-24 22:51:55.306947
5393,65,2007-07-22 22:06:55.306947,2007-07-22 22:51:55.306947
5398,98,2007-07-17 22:06:55.306947,2007-07-17 22:51:55.306947
5399,51,2007-07-16 22:06:55.306947,2007-07-16 22:51:55.306947
5400,27,2007-07-15 22:06:55.306947,2007-07-15 22:51:55.306947
5401,22,2007-07-14 22:06:55.306947,2007-07-14 22:51:55.306947
5402,41,2007-07-13 22:06:55.306947,2007-07-13 22:51:55.306947
5405,93,2007-07-10 22:06:55.306947,2007-07-10 22:51:55.306947
5407,70,2007-07-08 22:06:55.306947,2007-07-08 22:51:55.306947
5408,18,2007-07-07 22:06:55.306947,2007-07-07 22:51:55.306947
5415,88,2007-06-30 22:06:55.306947,2007-06-30 22:51:55.306947
5416,26,2007-06-29 22:06:55.306947,2007-06-29 22:51:55.306947
5418,51,2007-06-27 22:06:55.306947,2007-06-27 22:51:55.306947
5419,78,2007-06-26 22:06:55.306947,2007-06-26 22:51:55.306947
5421,76,2007-06-24 22:06:55.306947,2007-06-24 22:51:55.306947
5422,40,2007-06-23 22:06:55.306947,2007-06-23 22:51:55.306947
5424,43,2007-06-21 22:06:55.306947,2007-06-21 22:51:55.306947
5425,19,2007-06-20 22:06:55.306947,2007-06-20 22:51:55.306947
5426,49,2007-06-19 22:06:55.306947,2007-06-19 22:51:55.306947
5427,8,2007-06-18 22:06:55.306947,2007-06-18 22:51:55.306947
5428,95,2007-06-17 22:06:55.306947,2007-06-17 22:51:55.306947
5429,67,2007-06-16 22:06:55.306947,2007-06-16 22:51:55.306947
5430,13,2007-06-15 22:06:55.306947,2007-06-15 22:51:55.306947
5433,25,2007-06-12 22:06:55.306947,2007-06-12 22:51:55.306947
5434,87,2007-06-11 22:06:55.306947,2007-06-11 22:51:55.306947
5437,55,2007-06-08 22:06:55.306947,2007-06-08 22:51:55.306947
5440,32,2007-06-05 22:06:55.306947,2007-06-05 22:51:55.306947
5443,94,2007-06-02 22:06:55.306947,2007-06-02 22:51:55.306947
5448,76,2007-05-28 22:06:55.306947,2007-05-28 22:51:55.306947
5449,56,2007-05-27 22:06:55.306947,2007-05-27 22:51:55.306947
5451,69,2007-05-25 22:06:55.306947,2007-05-25 22:51:55.306947
5454,52,2007-05-22 22:06:55.306947,2007-05-22 22:51:55.306947
5457,34,2007-05-19 22:06:55.306947,2007-05-19 22:51:55.306947
5460,98,2007-05-16 22:06:55.306947,2007-05-16 22:51:55.306947
5461,52,2007-05-15 22:06:55.306947,2007-05-15 22:51:55.306947
5465,77,2007-05-11 22:06:55.306947,2007-05-11 22:51:55.306947
5468,63,2007-05-08 22:06:55.306947,2007-05-08 22:51:55.306947
5469,37,2007-05-07 22:06:55.306947,2007-05-07 22:51:55.306947
5472,52,2007-05-04 22:06:55.306947,2007-05-04 22:51:55.306947
5473,86,2007-05-03 22:06:55.306947,2007-05-03 22:51:55.306947
5478,85,2007-04-28 22:06:55.306947,2007-04-28 22:51:55.306947
5481,41,2007-04-25 22:06:55.306947,2007-04-25 22:51:55.306947
5482,95,2007-04-24 22:06:55.306947,2007-04-24 22:51:55.306947
5483,80,2007-04-23 22:06:55.306947,2007-04-23 22:51:55.306947
5492,55,2007-04-14 22:06:55.306947,2007-04-14 22:51:55.306947
5493,7,2007-04-13 22:06:55.306947,2007-04-13 22:51:55.306947
5494,9,2007-04-12 22:06:55.306947,2007-04-12 22:51:55.306947
5495,71,2007-04-11 22:06:55.306947,2007-04-11 22:51:55.306947
5497,66,2007-04-09 22:06:55.306947,2007-04-09 22:51:55.306947
5498,69,2007-04-08 22:06:55.306947,2007-04-08 22:51:55.306947
5499,63,2007-04-07 22:06:55.306947,2007-04-07 22:51:55.306947
5500,59,2007-04-06 22:06:55.306947,2007-04-06 22:51:55.306947
5501,68,2007-04-05 22:06:55.306947,2007-04-05 22:51:55.306947
5502,16,2007-04-04 22:06:55.306947,2007-04-04 22:51:55.306947
5504,30,2007-04-02 22:06:55.306947,2007-04-02 22:51:55.306947
5506,54,2007-03-31 22:06:55.306947,2007-03-31 22:51:55.306947
5507,25,2007-03-30 22:06:55.306947,2007-03-30 22:51:55.306947
5509,63,2007-03-28 22:06:55.306947,2007-03-28 22:51:55.306947
5511,27,2007-03-26 22:06:55.306947,2007-03-26 22:51:55.306947
5512,14,2007-03-25 22:06:55.306947,2007-03-25 22:51:55.306947
5515,87,2007-03-22 22:06:55.306947,2007-03-22 22:51:55.306947
5518,52,2007-03-19 22:06:55.306947,2007-03-19 22:51:55.306947
5520,99,2007-03-17 22:06:55.306947,2007-03-17 22:51:55.306947
5521,82,2007-03-16 22:06:55.306947,2007-03-16 22:51:55.306947
5529,65,2007-03-08 22:06:55.306947,2007-03-08 22:51:55.306947
5530,41,2007-03-07 22:06:55.306947,2007-03-07 22:51:55.306947
5531,48,2007-03-06 22:06:55.306947,2007-03-06 22:51:55.306947
5533,39,2007-03-04 22:06:55.306947,2007-03-04 22:51:55.306947
5534,96,2007-03-03 22:06:55.306947,2007-03-03 22:51:55.306947
5536,54,2007-03-01 22:06:55.306947,2007-03-01 22:51:55.306947
5537,81,2007-02-28 22:06:55.306947,2007-02-28 22:51:55.306947
5545,10,2007-02-20 22:06:55.306947,2007-02-20 22:51:55.306947
5547,7,2007-02-18 22:06:55.306947,2007-02-18 22:51:55.306947
5548,40,2007-02-17 22:06:55.306947,2007-02-17 22:51:55.306947
5555,50,2007-02-10 22:06:55.306947,2007-02-10 22:51:55.306947
5559,94,2007-02-06 22:06:55.306947,2007-02-06 22:51:55.306947
5561,94,2007-02-04 22:06:55.306947,2007-02-04 22:51:55.306947
5562,92,2007-02-03 22:06:55.306947,2007-02-03 22:51:55.306947
5563,44,2007-02-02 22:06:55.306947,2007-02-02 22:51:55.306947
5565,10,2007-01-31 22:06:55.306947,2007-01-31 22:51:55.306947
5566,91,2007-01-30 22:06:55.306947,2007-01-30 22:51:55.306947
5567,61,2007-01-29 22:06:55.306947,2007-01-29 22:51:55.306947
5568,7,2007-01-28 22:06:55.306947,2007-01-28 22:51:55.306947
5569,28,2007-01-27 22:06:55.306947,2007-01-27 22:51:55.306947
5574,78,2007-01-22 22:06:55.306947,2007-01-22 22:51:55.306947
5576,25,2007-01-20 22:06:55.306947,2007-01-20 22:51:55.306947
5577,2,2007-01-19 22:06:55.306947,2007-01-19 22:51:55.306947
5578,78,2007-01-18 22:06:55.306947,2007-01-18 22:51:55.306947
5579,85,2007-01-17 22:06:55.306947,2007-01-17 22:51:55.306947
5581,52,2007-01-15 22:06:55.306947,2007-01-15 22:51:55.306947
5583,6,2007-01-13 22:06:55.306947,2007-01-13 22:51:55.306947
5585,98,2007-01-11 22:06:55.306947,2007-01-11 22:51:55.306947
5586,20,2007-01-10 22:06:55.306947,2007-01-10 22:51:55.306947
5589,58,2007-01-07 22:06:55.306947,2007-01-07 22:51:55.306947
5590,79,2007-01-06 22:06:55.306947,2007-01-06 22:51:55.306947
5591,52,2007-01-05 22:06:55.306947,2007-01-05 22:51:55.306947
5593,59,2007-01-03 22:06:55.306947,2007-01-03 22:51:55.306947
5594,31,2007-01-02 22:06:55.306947,2007-01-02 22:51:55.306947
5595,87,2007-01-01 22:06:55.306947,2007-01-01 22:51:55.306947
5598,92,2006-12-29 22:06:55.306947,2006-12-29 22:51:55.306947
5600,42,2006-12-27 22:06:55.306947,2006-12-27 22:51:55.306947
5601,24,2006-12-26 22:06:55.306947,2006-12-26 22:51:55.306947
5602,11,2006-12-25 22:06:55.306947,2006-12-25 22:51:55.306947
5603,3,2006-12-24 22:06:55.306947,2006-12-24 22:51:55.306947
5604,20,2006-12-23 22:06:55.306947,2006-12-23 22:51:55.306947
5605,49,2006-12-22 22:06:55.306947,2006-12-22 22:51:55.306947
5607,75,2006-12-20 22:06:55.306947,2006-12-20 22:51:55.306947
5608,12,2006-12-19 22:06:55.306947,2006-12-19 22:51:55.306947
5609,82,2006-12-18 22:06:55.306947,2006-12-18 22:51:55.306947
5611,73,2006-12-16 22:06:55.306947,2006-12-16 22:51:55.306947
5617,86,2006-12-10 22:06:55.306947,2006-12-10 22:51:55.306947
5621,67,2006-12-06 22:06:55.306947,2006-12-06 22:51:55.306947
5622,36,2006-12-05 22:06:55.306947,2006-12-05 22:51:55.306947
5624,40,2006-12-03 22:06:55.306947,2006-12-03 22:51:55.306947
5628,7,2006-11-29 22:06:55.306947,2006-11-29 22:51:55.306947
5629,49,2006-11-28 22:06:55.306947,2006-11-28 22:51:55.306947
5630,54,2006-11-27 22:06:55.306947,2006-11-27 22:51:55.306947
5631,85,2006-11-26 22:06:55.306947,2006-11-26 22:51:55.306947
5632,92,2006-11-25 22:06:55.306947,2006-11-25 22:51:55.306947
5635,67,2006-11-22 22:06:55.306947,2006-11-22 22:51:55.306947
5637,89,2006-11-20 22:06:55.306947,2006-11-20 22:51:55.306947
5641,53,2006-11-16 22:06:55.306947,2006-11-16 22:51:55.306947
5643,37,2006-11-14 22:06:55.306947,2006-11-14 22:51:55.306947
5644,26,2006-11-13 22:06:55.306947,2006-11-13 22:51:55.306947
5645,88,2006-11-12 22:06:55.306947,2006-11-12 22:51:55.306947
5648,62,2006-11-09 22:06:55.306947,2006-11-09 22:51:55.306947
5649,32,2006-11-08 22:06:55.306947,2006-11-08 22:51:55.306947
5650,11,2006-11-07 22:06:55.306947,2006-11-07 22:51:55.306947
5651,28,2006-11-06 22:06:55.306947,2006-11-06 22:51:55.306947
5652,52,2006-11-05 22:06:55.306947,2006-11-05 22:51:55.306947
5654,32,2006-11-03 22:06:55.306947,2006-11-03 22:51:55.306947
5656,12,2006-11-01 22:06:55.306947,2006-11-01 22:51:55.306947
5658,77,2006-10-30 22:06:55.306947,2006-10-30 22:51:55.306947
5659,53,2006-10-29 22:06:55.306947,2006-10-29 22:51:55.306947
5662,17,2006-10-26 22:06:55.306947,2006-10-26 22:51:55.306947
5667,35,2006-10-21 22:06:55.306947,2006-10-21 22:51:55.306947
5668,20,2006-10-20 22:06:55.306947,2006-10-20 22:51:55.306947
5669,29,2006-10-19 22:06:55.306947,2006-10-19 22:51:55.306947
5671,22,2006-10-17 22:06:55.306947,2006-10-17 22:51:55.306947
5672,51,2006-10-16 22:06:55.306947,2006-10-16 22:51:55.306947
5673,63,2006-10-15 22:06:55.306947,2006-10-15 22:51:55.306947
5674,16,2006-10-14 22:06:55.306947,2006-10-14 22:51:55.306947
5676,39,2006-10-12 22:06:55.306947,2006-10-12 22:51:55.306947
5677,66,2006-10-11 22:06:55.306947,2006-10-11 22:51:55.306947
5681,57,2006-10-07 22:06:55.306947,2006-10-07 22:51:55.306947
5682,94,2006-10-06 22:06:55.306947,2006-10-06 22:51:55.306947
5685,49,2006-10-03 22:06:55.306947,2006-10-03 22:51:55.306947
5687,24,2006-10-01 22:06:55.306947,2006-10-01 22:51:55.306947
5689,24,2006-09-29 22:06:55.306947,2006-09-29 22:51:55.306947
5690,39,2006-09-28 22:06:55.306947,2006-09-28 22:51:55.306947
5691,36,2006-09-27 22:06:55.306947,2006-09-27 22:51:55.306947
5694,64,2006-09-24 22:06:55.306947,2006-09-24 22:51:55.306947
5695,11,2006-09-23 22:06:55.306947,2006-09-23 22:51:55.306947
5696,9,2006-09-22 22:06:55.306947,2006-09-22 22:51:55.306947
5699,77,2006-09-19 22:06:55.306947,2006-09-19 22:51:55.306947
5704,61,2006-09-14 22:06:55.306947,2006-09-14 22:51:55.306947
5706,95,2006-09-12 22:06:55.306947,2006-09-12 22:51:55.306947
5707,43,2006-09-11 22:06:55.306947,2006-09-11 22:51:55.306947
5708,36,2006-09-10 22:06:55.306947,2006-09-10 22:51:55.306947
5709,92,2006-09-09 22:06:55.306947,2006-09-09 22:51:55.306947
5712,55,2006-09-06 22:06:55.306947,2006-09-06 22:51:55.306947
5714,68,2006-09-04 22:06:55.306947,2006-09-04 22:51:55.306947
5716,67,2006-09-02 22:06:55.306947,2006-09-02 22:51:55.306947
5719,27,2006-08-30 22:06:55.306947,2006-08-30 22:51:55.306947
5720,34,2006-08-29 22:06:55.306947,2006-08-29 22:51:55.306947
5721,20,2006-08-28 22:06:55.306947,2006-08-28 22:51:55.306947
5724,70,2006-08-25 22:06:55.306947,2006-08-25 22:51:55.306947
5729,92,2006-08-20 22:06:55.306947,2006-08-20 22:51:55.306947
5730,21,2006-08-19 22:06:55.306947,2006-08-19 22:51:55.306947
5731,8,2006-08-18 22:06:55.306947,2006-08-18 22:51:55.306947
5733,11,2006-08-16 22:06:55.306947,2006-08-16 22:51:55.306947
5734,25,2006-08-15 22:06:55.306947,2006-08-15 22:51:55.306947
5735,37,2006-08-14 22:06:55.306947,2006-08-14 22:51:55.306947
5737,42,2006-08-12 22:06:55.306947,2006-08-12 22:51:55.306947
5738,40,2006-08-11 22:06:55.306947,2006-08-11 22:51:55.306947
5740,8,2006-08-09 22:06:55.306947,2006-08-09 22:51:55.306947
5742,76,2006-08-07 22:06:55.306947,2006-08-07 22:51:55.306947
5743,90,2006-08-06 22:06:55.306947,2006-08-06 22:51:55.306947
5745,14,2006-08-04 22:06:55.306947,2006-08-04 22:51:55.306947
5746,78,2006-08-03 22:06:55.306947,2006-08-03 22:51:55.306947
5747,60,2006-08-02 22:06:55.306947,2006-08-02 22:51:55.306947
5748,21,2006-08-01 22:06:55.306947,2006-08-01 22:51:55.306947
5749,29,2006-07-31 22:06:55.306947,2006-07-31 22:51:55.306947
5750,38,2006-07-30 22:06:55.306947,2006-07-30 22:51:55.306947
5751,82,2006-07-29 22:06:55.306947,2006-07-29 22:51:55.306947
5752,98,2006-07-28 22:06:55.306947,2006-07-28 22:51:55.306947
5753,18,2006-07-27 22:06:55.306947,2006-07-27 22:51:55.306947
5754,9,2006-07-26 22:06:55.306947,2006-07-26 22:51:55.306947
5756,66,2006-07-24 22:06:55.306947,2006-07-24 22:51:55.306947
5757,43,2006-07-23 22:06:55.306947,2006-07-23 22:51:55.306947
5760,72,2006-07-20 22:06:55.306947,2006-07-20 22:51:55.306947
5761,7,2006-07-19 22:06:55.306947,2006-07-19 22:51:55.306947
5768,10,2006-07-12 22:06:55.306947,2006-07-12 22:51:55.306947
5770,23,2006-07-10 22:06:55.306947,2006-07-10 22:51:55.306947
5772,82,2006-07-08 22:06:55.306947,2006-07-08 22:51:55.306947
5774,11,2006-07-06 22:06:55.306947,2006-07-06 22:51:55.306947
5775,28,2006-07-05 22:06:55.306947,2006-07-05 22:51:55.306947
5776,33,2006-07-04 22:06:55.306947,2006-07-04 22:51:55.306947
5777,26,2006-07-03 22:06:55.306947,2006-07-03 22:51:55.306947
5780,80,2006-06-30 22:06:55.306947,2006-06-30 22:51:55.306947
5782,45,2006-06-28 22:06:55.306947,2006-06-28 22:51:55.306947
5784,76,2006-06-26 22:06:55.306947,2006-06-26 22:51:55.306947
5785,86,2006-06-25 22:06:55.306947,2006-06-25 22:51:55.306947
5786,71,2006-06-24 22:06:55.306947,2006-06-24 22:51:55.306947
5787,8,2006-06-23 22:06:55.306947,2006-06-23 22:51:55.306947
5791,84,2006-06-19 22:06:55.306947,2006-06-19 22:51:55.306947
5792,39,2006-06-18 22:06:55.306947,2006-06-18 22:51:55.306947
5793,4,2006-06-17 22:06:55.306947,2006-06-17 22:51:55.306947
5794,69,2006-06-16 22:06:55.306947,2006-06-16 22:51:55.306947
5796,90,2006-06-14 22:06:55.306947,2006-06-14 22:51:55.306947
5799,6,2006-06-11 22:06:55.306947,2006-06-11 22:51:55.306947
5800,62,2006-06-10 22:06:55.306947,2006-06-10 22:51:55.306947
5801,99,2006-06-09 22:06:55.306947,2006-06-09 22:51:55.306947
5802,100,2006-06-08 22:06:55.306947,2006-06-08 22:51:55.306947
5803,18,2006-06-07 22:06:55.306947,2006-06-07 22:51:55.306947
5805,66,2006-06-05 22:06:55.306947,2006-06-05 22:51:55.306947
5808,20,2006-06-02 22:06:55.306947,2006-06-02 22:51:55.306947
5809,48,2006-06-01 22:06:55.306947,2006-06-01 22:51:55.306947
5810,58,2006-05-31 22:06:55.306947,2006-05-31 22:51:55.306947
5812,28,2006-05-29 22:06:55.306947,2006-05-29 22:51:55.306947
5814,70,2006-05-27 22:06:55.306947,2006-05-27 22:51:55.306947
5815,46,2006-05-26 22:06:55.306947,2006-05-26 22:51:55.306947
5819,34,2006-05-22 22:06:55.306947,2006-05-22 22:51:55.306947
5822,2,2006-05-19 22:06:55.306947,2006-05-19 22:51:55.306947
5824,82,2006-05-17 22:06:55.306947,2006-05-17 22:51:55.306947
5828,24,2006-05-13 22:06:55.306947,2006-05-13 22:51:55.306947
5829,68,2006-05-12 22:06:55.306947,2006-05-12 22:51:55.306947
5831,81,2006-05-10 22:06:55.306947,2006-05-10 22:51:55.306947
5832,70,2006-05-09 22:06:55.306947,2006-05-09 22:51:55.306947
5835,17,2006-05-06 22:06:55.306947,2006-05-06 22:51:55.306947
